scheduled_interview_id,interviewer_id,scorecard_id,_fivetran_synced
231428798,484362,43911312,2021-05-10 18:32:28.773000
179640329,452763,34896750,2021-05-10 18:32:28.768000
172759669,1192075,33633537,2021-05-10 18:32:28.764000
181042223,648036,40842961,2021-05-10 18:32:28.769000
230381099,484360,43741344,2021-05-10 18:32:28.771000
229880248,484360,43590841,2021-05-10 18:32:28.771000
238445241,471195,45443938,2021-05-11 12:29:09.788000
227499268,767628,,2021-05-12 12:30:56.448000
238689440,456411,,2021-05-17 12:28:25.764000
180478421,524691,,2021-05-19 12:28:37.880000
181202378,592582,35016125,2021-05-20 12:29:52.133000
243514773,1258522,46664797,2021-05-21 12:55:58.853000
244176402,648036,,2021-05-27 12:56:42.921000
241518088,1561653,46160834,2021-05-27 12:56:42.920000
242762164,484360,46443434,2021-05-27 18:55:39.946000
245192884,1050843,,2021-05-31 12:55:47.393000
242733340,456411,,2021-05-31 18:56:52.933000
243761821,1134197,,2021-06-01 18:55:06.905000
243732744,1134197,,2021-06-02 18:55:17.131000
244797879,1061223,47053523,2021-06-03 12:55:44.243000
168640527,484362,32714600,2021-03-09 14:08:13.245000
169787559,1061223,,2021-03-09 14:08:13.245000
171910470,1017138,33392810,2021-03-09 14:08:13.246000
172748693,689111,33438494,2021-03-09 14:08:13.245000
173442988,1267287,,2021-03-09 14:08:12.745000
174047140,592582,,2021-03-09 14:08:13.245000
174504120,1057501,33727106,2021-03-09 14:08:13.246000
175150791,1255320,33941589,2021-03-09 14:08:13.246000
176091744,466247,34066154,2021-03-09 14:08:12.996000
176927627,1258511,34535039,2021-03-09 14:08:13.514000
177151211,963579,34367265,2021-03-09 14:08:12.996000
177329180,867170,34225435,2021-03-09 14:08:13.513000
177539544,552616,34452353,2021-03-09 14:08:13.246000
178057992,647034,34320120,2021-03-09 14:08:13.246000
178323508,473239,34584966,2021-03-09 14:08:12.995000
178528906,473239,34579531,2021-03-09 14:08:12.995000
180100046,1298406,34948631,2021-03-09 14:08:13.764000
181626289,1314103,35222114,2021-03-09 14:08:13.515000
47005105,473239,,2021-03-09 14:08:09.471000
49406585,473239,,2021-03-09 14:08:09.472000
49752044,464840,9450280,2021-03-09 14:08:09.471000
50413608,473239,,2021-03-09 14:08:09.473000
51998058,452762,10011655,2021-03-09 14:08:09.473000
52511703,473239,,2021-03-09 14:08:09.473000
54243620,473239,,2021-03-09 14:08:09.473000
56245951,524691,10708585,2021-03-09 14:08:09.473000
57472125,473239,,2021-03-09 14:08:09.473000
58952875,468419,11287208,2021-03-09 14:08:09.473000
60594164,464840,,2021-03-09 14:08:09.474000
62646364,471195,,2021-03-09 14:08:09.473000
63243603,473239,,2021-03-09 14:08:09.734000
64707745,473239,,2021-03-09 14:08:09.735000
213387190,1061223,40522687,2021-03-09 14:08:13.764000
215116046,1314103,41869830,2021-03-09 14:08:13.764000
68179032,441732,,2021-03-09 14:08:09.474000
68811462,452419,,2021-03-09 14:08:09.735000
69372015,474381,,2021-03-09 14:08:09.474000
70706183,441896,,2021-03-09 14:08:09.736000
71828419,484346,13622838,2021-03-09 14:08:09.736000
72863425,441896,,2021-03-09 14:08:09.473000
73282098,484365,13966263,2021-03-09 14:08:10.008000
221599097,1192075,41994477,2021-03-09 14:08:13.765000
222245049,1314111,42139997,2021-03-09 14:08:14.030000
223246352,1134197,42389776,2021-03-09 14:08:13.765000
76180119,484341,14652927,2021-03-09 14:08:10.008000
226091772,484360,42779074,2021-03-09 14:08:14.031000
226532107,484373,43063388,2021-03-09 14:08:14.030000
227274266,484360,,2021-03-09 14:08:14.031000
79494454,484365,,2021-03-09 14:08:10.009000
79970415,456411,15194768,2021-03-09 14:08:10.009000
80100938,484330,15263022,2021-03-09 14:08:10.009000
229890044,1192075,43626522,2021-03-09 14:08:14.264000
84173237,456411,,2021-03-09 14:08:10.009000
85515399,648036,16285893,2021-03-09 14:08:10.010000
87118728,767628,,2021-03-09 14:08:10.302000
88046065,813722,16942833,2021-03-09 14:08:10.303000
89775250,648036,17107120,2021-03-09 14:08:10.303000
90672048,484367,17271913,2021-03-09 14:08:10.303000
91332463,484360,,2021-03-09 14:08:10.303000
92129492,813722,,2021-03-09 14:08:10.303000
94623667,473239,18235135,2021-03-09 14:08:10.303000
97391611,813722,,2021-03-09 14:08:10.304000
99291980,813722,19212682,2021-03-09 14:08:10.304000
100495732,813722,19351689,2021-03-09 14:08:10.592000
102262949,456411,19747024,2021-03-09 14:08:10.592000
104428351,471195,20301034,2021-03-09 14:08:10.592000
106609958,867170,20479221,2021-03-09 14:08:10.592000
108490627,767628,20884750,2021-03-09 14:08:10.593000
110310925,484352,21373443,2021-03-09 14:08:10.593000
110743384,456411,24108236,2021-03-09 14:08:10.593000
112094626,944069,,2021-03-09 14:08:10.593000
113599161,484336,21905324,2021-03-09 14:08:10.593000
115296452,767628,22340580,2021-03-09 14:08:10.593000
116394670,660458,22484694,2021-03-09 14:08:10.850000
118258138,552616,22808453,2021-03-09 14:08:10.850000
119478424,474381,23163039,2021-03-09 14:08:10.849000
120273285,689111,,2021-03-09 14:08:10.850000
121527663,767628,23457902,2021-03-09 14:08:11.131000
122066699,484372,23626208,2021-03-09 14:08:11.131000
123271712,473239,23849128,2021-03-09 14:08:10.850000
124407378,648036,,2021-03-09 14:08:11.132000
124789239,484341,23983721,2021-03-09 14:08:11.379000
125676814,648036,24236948,2021-03-09 14:08:11.379000
125900548,452419,,2021-03-09 14:08:11.132000
126765416,441896,,2021-03-09 14:08:11.379000
128233690,767629,,2021-03-09 14:08:11.132000
128985211,1017134,25045790,2021-03-09 14:08:11.131000
130332329,484361,25387749,2021-03-09 14:08:11.380000
130547532,1017131,,2021-03-09 14:08:11.380000
130734435,1017134,,2021-03-09 14:08:11.380000
131558676,1017134,25650268,2021-03-09 14:08:11.131000
133759026,534242,25861545,2021-03-09 14:08:10.850000
133941985,660456,26082884,2021-03-09 14:08:11.381000
134842359,813722,26371093,2021-03-09 14:08:11.380000
134881196,813722,26121769,2021-03-09 14:08:11.381000
135276216,592582,26322640,2021-03-09 14:08:11.655000
135976579,944069,26329336,2021-03-09 14:08:11.131000
136413675,1017134,,2021-03-09 14:08:11.922000
136641250,452763,26845254,2021-03-09 14:08:11.654000
137578699,484366,,2021-03-09 14:08:11.922000
138453279,484366,27010434,2021-03-09 14:08:11.923000
139472808,441896,27239688,2021-03-09 14:08:11.923000
140048657,452763,27648254,2021-03-09 14:08:11.655000
140522354,647037,27435055,2021-03-09 14:08:11.923000
141765895,647037,27557511,2021-03-09 14:08:11.924000
143404173,441896,28270756,2021-03-09 14:08:11.655000
144838047,648036,28362261,2021-03-09 14:08:12.216000
146386843,1091400,,2021-03-09 14:08:12.215000
147306176,1134207,28604102,2021-03-09 14:08:11.924000
147899712,441896,,2021-03-09 14:08:12.216000
152079857,484360,29492666,2021-03-09 14:08:12.217000
152829067,767628,29639467,2021-03-09 14:08:12.216000
153542707,1192075,29763141,2021-03-09 14:08:12.217000
154730743,524691,30464709,2021-03-09 14:08:12.480000
155383885,484360,30285560,2021-03-09 14:08:12.216000
157260358,441896,,2021-03-09 14:08:12.216000
157917162,944069,,2021-03-09 14:08:12.480000
158860668,1017134,,2021-03-09 14:08:12.481000
159614187,471195,,2021-03-09 14:08:12.216000
160071111,484373,31088440,2021-03-09 14:08:12.480000
161167935,733990,32038995,2021-03-09 14:08:12.482000
161405374,1057501,31357297,2021-03-09 14:08:12.481000
163294511,1253335,31650389,2021-03-09 14:08:12.482000
163991316,1085802,31954603,2021-03-09 14:08:12.482000
164724773,648036,31925392,2021-03-09 14:08:12.745000
165222193,637602,32679403,2021-03-09 14:08:12.745000
165584213,767626,32174174,2021-03-09 14:08:12.746000
166012699,1061223,32159704,2021-03-09 14:08:12.996000
166163103,466247,32330782,2021-03-09 14:08:12.995000
166352548,484372,32256757,2021-03-09 14:08:12.746000
166541410,474381,32337726,2021-03-09 14:08:12.745000
166894151,534242,32329312,2021-03-09 14:08:12.996000
167469431,660458,32490987,2021-03-09 14:08:12.996000
167973459,648036,,2021-03-09 14:08:13.245000
168494519,484346,33142429,2021-03-09 14:08:12.996000
226640530,1232456,,2021-03-09 20:45:22.459000
227107200,484360,,2021-03-16 18:33:07.539000
226087673,484360,42774292,2021-03-16 18:33:07.539000
229623121,473161,43563863,2021-03-16 18:33:07.541000
227532154,1314111,,2021-03-17 18:31:45.301000
231661113,836218,43905725,2021-03-18 12:29:32.858000
231493920,473161,43855176,2021-03-19 18:31:20.926000
234249890,1314103,,2021-03-29 12:32:28.645000
229082050,1504434,43452197,2021-03-29 12:32:28.644000
232251965,484374,44080935,2021-03-31 12:34:10.769000
222240309,484373,42039930,2021-04-07 12:28:42.658000
234471414,1314103,44635098,2021-04-09 12:28:40.892000
232454993,1134201,44137881,2021-04-12 18:28:26.859000
234232257,1256732,45265874,2021-04-16 00:28:01.418000
230179283,733990,44032856,2021-04-19 12:28:36.969000
231492238,1258522,44072466,2021-04-21 12:29:27.272000
238135736,1314111,45380150,2021-04-21 18:28:48.164000
238949450,648036,,2021-05-03 18:28:17.616000
236395445,484329,45265867,2021-05-06 06:27:36.087000
240695876,452419,45993267,2021-05-06 12:28:15.296000
238918463,1570088,,2021-05-06 18:28:09.916000
177828711,1061223,43002134,2021-05-10 12:30:33.642000
220701598,1298406,41747363,2021-05-10 18:32:28.770000
230889016,473161,43850351,2021-05-10 18:32:28.774000
181042225,1134210,34952047,2021-05-10 18:32:28.769000
180082464,637602,35043681,2021-05-10 18:32:28.769000
225033942,592580,43057793,2021-05-10 18:32:28.771000
237523307,1256732,45432928,2021-05-10 18:32:28.774000
175612154,471194,33937169,2021-05-10 18:32:28.764000
222614024,592580,42796445,2021-05-10 18:32:28.770000
150866299,767628,29528873,2021-05-12 12:30:56.448000
232956779,1314103,44243699,2021-05-12 12:30:56.450000
238134332,1017134,45558472,2021-05-16 12:27:43.294000
240437815,471194,45947258,2021-05-17 12:28:25.764000
242761108,484360,46563515,2021-05-19 12:28:37.886000
234233829,592580,,2021-05-20 06:27:39.132000
234507512,1335530,44695026,2021-05-20 12:29:52.133000
243774088,484360,46723807,2021-05-21 12:55:58.853000
243531870,1533860,46726692,2021-05-24 12:56:39.674000
243774249,484360,46835202,2021-05-25 12:56:06.971000
244035433,524691,46781856,2021-05-26 18:55:27.727000
244193608,1145868,46727521,2021-05-27 12:56:42.922000
242501756,1421750,46457838,2021-05-27 12:56:42.920000
241953487,452419,46390101,2021-05-30 06:56:22.674000
245426399,1335535,47044169,2021-06-01 12:55:36.073000
168491124,1258522,47065600,2021-06-01 12:55:36.071000
242740673,1548499,46670594,2021-06-02 12:55:36.941000
245652464,1617704,,2021-06-02 18:55:17.131000
245829952,484340,,2021-06-03 12:55:44.240000
245829951,1134197,,2021-06-03 18:55:10.680000
245530446,836218,,2021-06-04 12:55:44.065000
168792280,767626,32743497,2021-03-09 14:08:13.245000
170197372,471194,33173381,2021-03-09 14:08:13.245000
171910811,1017138,33396512,2021-03-09 14:08:13.245000
172967985,1258516,33393090,2021-03-09 14:08:13.246000
173636705,1267286,33685392,2021-03-09 14:08:12.481000
174058419,1314103,34072859,2021-03-09 14:08:13.245000
174748984,480811,34095915,2021-03-09 14:08:12.481000
175151357,1057501,34068377,2021-03-09 14:08:13.246000
175650696,1017134,33894655,2021-03-09 14:08:13.512000
176268798,484362,34144070,2021-03-09 14:08:12.996000
176932230,1313779,,2021-03-09 14:08:13.245000
177151218,1255320,,2021-03-09 14:08:13.246000
177538865,637602,,2021-03-09 14:08:12.996000
177831047,648036,34486702,2021-03-09 14:08:13.514000
178078283,1061223,,2021-03-09 14:08:13.513000
178323522,1267286,34623186,2021-03-09 14:08:12.996000
178529784,471194,34548460,2021-03-09 14:08:12.996000
179779373,648036,34802401,2021-03-09 14:08:13.764000
180107224,1192075,34838310,2021-03-09 14:08:13.515000
192380980,524691,,2021-03-09 14:08:13.764000
48093131,480811,,2021-03-09 14:08:09.471000
49503740,471205,,2021-03-09 14:08:09.472000
49768206,473239,,2021-03-09 14:08:09.472000
51052403,464840,9777908,2021-03-09 14:08:09.473000
52119723,473239,,2021-03-09 14:08:09.473000
52511750,484361,10091641,2021-03-09 14:08:09.473000
54243621,473239,,2021-03-09 14:08:09.473000
56389205,468419,10751403,2021-03-09 14:08:09.473000
57784538,441732,11017771,2021-03-09 14:08:09.473000
58953210,524691,,2021-03-09 14:08:09.473000
61016879,473239,,2021-03-09 14:08:09.474000
62646369,474381,11980094,2021-03-09 14:08:09.734000
63250076,484353,12124789,2021-03-09 14:08:09.735000
64881499,473239,,2021-03-09 14:08:09.735000
65623963,456411,12550548,2021-03-09 14:08:09.735000
67267525,484373,12792033,2021-03-09 14:08:09.735000
68357671,480811,12940987,2021-03-09 14:08:09.735000
217007278,552624,,2021-03-09 14:08:13.764000
69771580,480811,13281831,2021-03-09 14:08:09.735000
71153733,534242,13494957,2021-03-09 14:08:09.736000
72201009,552617,13771087,2021-03-09 14:08:09.736000
72888625,552618,13994262,2021-03-09 14:08:09.736000
73282613,471205,13995021,2021-03-09 14:08:10.008000
221624324,1192075,42000702,2021-03-09 14:08:13.765000
221941718,1421750,41919583,2021-03-09 14:08:13.765000
222416428,452419,,2021-03-09 14:08:14.030000
223942660,648036,,2021-03-09 14:08:14.030000
224749349,1192075,,2021-03-09 14:08:14.031000
225270271,1241025,42660619,2021-03-09 14:08:14.031000
225478661,484360,42656869,2021-03-09 14:08:14.031000
225857295,1258514,42951594,2021-03-09 14:08:14.031000
78059308,484342,,2021-03-09 14:08:10.009000
226533930,456411,42954314,2021-03-09 14:08:14.030000
226772180,592580,,2021-03-09 14:08:14.263000
227286979,484360,,2021-03-09 14:08:14.031000
227730684,456411,,2021-03-09 14:08:14.030000
80098772,484372,15197734,2021-03-09 14:08:10.009000
80100940,484367,15263908,2021-03-09 14:08:10.009000
80902744,648036,15400681,2021-03-09 14:08:10.009000
81301379,648036,15398577,2021-03-09 14:08:10.009000
81664655,484373,15534249,2021-03-09 14:08:10.009000
229890519,1256732,,2021-03-09 14:08:14.264000
230149997,836218,43679897,2021-03-09 14:08:14.264000
84544407,648036,16034957,2021-03-09 14:08:10.010000
85623620,648036,16313804,2021-03-09 14:08:10.009000
87246748,484367,16618280,2021-03-09 14:08:10.010000
88954645,484363,17043551,2021-03-09 14:08:10.303000
89904852,813722,,2021-03-09 14:08:10.303000
90883058,767628,,2021-03-09 14:08:10.008000
91453517,474381,17489138,2021-03-09 14:08:10.303000
92338402,648036,17651435,2021-03-09 14:08:10.303000
94999357,484373,18363961,2021-03-09 14:08:10.304000
97534666,484366,18750805,2021-03-09 14:08:10.304000
99407026,466247,19255313,2021-03-09 14:08:10.304000
100913615,813722,19355929,2021-03-09 14:08:10.592000
102750740,441896,19845234,2021-03-09 14:08:10.593000
104880287,456411,20303546,2021-03-09 14:08:10.304000
106609976,648036,20586787,2021-03-09 14:08:10.592000
108755659,813722,20810749,2021-03-09 14:08:10.593000
110322093,934349,21214198,2021-03-09 14:08:10.593000
110744682,689111,21560287,2021-03-09 14:08:10.593000
112656677,480811,21713616,2021-03-09 14:08:10.849000
113664190,637602,22061015,2021-03-09 14:08:10.849000
115659380,452419,,2021-03-09 14:08:10.850000
116406801,484360,,2021-03-09 14:08:10.850000
118808835,471194,22923555,2021-03-09 14:08:10.850000
119633086,637602,22995978,2021-03-09 14:08:10.849000
120274500,689111,,2021-03-09 14:08:10.850000
121661746,452419,23458299,2021-03-09 14:08:11.131000
122074127,484358,,2021-03-09 14:08:11.131000
123670838,452419,,2021-03-09 14:08:11.131000
124412258,484360,24441531,2021-03-09 14:08:11.132000
124806564,934349,,2021-03-09 14:08:11.132000
125701765,1017134,24968264,2021-03-09 14:08:11.379000
126168883,1017134,24279926,2021-03-09 14:08:11.132000
127132685,1017134,26577743,2021-03-09 14:08:11.132000
128233692,441896,,2021-03-09 14:08:11.132000
130347137,484353,,2021-03-09 14:08:11.131000
130547539,1017131,25214417,2021-03-09 14:08:11.380000
130900587,484331,25513117,2021-03-09 14:08:11.380000
132748596,456411,25639916,2021-03-09 14:08:11.654000
133897266,466247,26085483,2021-03-09 14:08:11.655000
134070411,767628,26118142,2021-03-09 14:08:11.654000
134856955,767628,26475573,2021-03-09 14:08:11.655000
134889028,484343,26282537,2021-03-09 14:08:11.654000
135323063,944069,26540765,2021-03-09 14:08:11.655000
135996795,1017134,26426364,2021-03-09 14:08:11.922000
136416132,813722,26490968,2021-03-09 14:08:11.654000
136642223,1061223,26624442,2021-03-09 14:08:10.850000
137580729,484366,27010518,2021-03-09 14:08:11.922000
138511127,647037,26992855,2021-03-09 14:08:11.922000
139472810,920751,27206773,2021-03-09 14:08:11.923000
140067527,647037,27329859,2021-03-09 14:08:11.923000
140603955,592582,27830331,2021-03-09 14:08:11.923000
141768518,647037,27676038,2021-03-09 14:08:11.924000
143825440,484361,28148204,2021-03-09 14:08:12.215000
145006340,452763,28433072,2021-03-09 14:08:11.924000
146595008,647037,28561426,2021-03-09 14:08:12.215000
147315337,647037,28619622,2021-03-09 14:08:11.924000
148771639,473161,28914300,2021-03-09 14:08:11.924000
151253358,648036,29496871,2021-03-09 14:08:12.216000
152265256,441896,,2021-03-09 14:08:12.216000
153234422,647037,30284576,2021-03-09 14:08:11.924000
154020095,1134197,29846941,2021-03-09 14:08:12.480000
154730745,524691,30464750,2021-03-09 14:08:12.480000
155579957,1017134,,2021-03-09 14:08:12.480000
157260359,484361,,2021-03-09 14:08:12.216000
157917324,484346,30725303,2021-03-09 14:08:12.216000
159060894,466247,30899668,2021-03-09 14:08:11.924000
159817684,1057501,30941870,2021-03-09 14:08:12.481000
160231616,484331,31126942,2021-03-09 14:08:12.482000
161197069,484373,31310463,2021-03-09 14:08:12.481000
161869610,464840,,2021-03-09 14:08:12.745000
163876445,484361,31785789,2021-03-09 14:08:12.745000
164366558,484362,31817076,2021-03-09 14:08:12.746000
164818892,474381,32081471,2021-03-09 14:08:12.482000
165242478,1085802,,2021-03-09 14:08:12.482000
165823883,767626,32251015,2021-03-09 14:08:12.995000
166180697,1192075,32273514,2021-03-09 14:08:12.995000
166362843,767626,32328722,2021-03-09 14:08:12.995000
166555166,441896,,2021-03-09 14:08:12.745000
167204969,1061223,33370239,2021-03-09 14:08:12.745000
167472196,484362,33948413,2021-03-09 14:08:12.995000
168111121,648036,,2021-03-09 14:08:12.746000
168639322,647037,32714520,2021-03-09 14:08:12.745000
231180947,733990,43968985,2021-03-12 18:34:07.514000
229285760,1258522,43399098,2021-03-16 12:32:44.939000
226091369,484360,43010969,2021-03-16 18:33:07.540000
227107247,1258522,,2021-03-16 18:33:07.539000
232754980,1298406,44534647,2021-03-26 18:31:37.952000
230625909,733990,43851267,2021-03-29 12:32:28.644000
229285890,733990,43400079,2021-03-29 18:30:35.436000
232922423,1145868,44187629,2021-03-31 12:34:10.770000
236410254,1298406,44936086,2021-04-07 18:28:12.489000
235434267,441896,,2021-04-08 12:27:52.924000
235457804,1256732,,2021-04-11 12:27:52.303000
226079625,1267148,42717731,2021-04-12 18:28:26.857000
234221266,1314111,,2021-04-12 18:28:26.860000
221388856,456411,41998318,2021-04-14 18:28:28.708000
231660836,1050843,43962744,2021-04-19 12:28:36.968000
237454063,836218,45265474,2021-04-20 12:28:18.800000
234794823,1548499,44584368,2021-04-21 18:28:48.162000
238282573,1548499,45447403,2021-04-21 18:28:48.163000
239736338,1192075,,2021-04-29 18:27:23.338000
237910005,647034,45271032,2021-05-04 12:28:15.851000
236395446,1548499,,2021-05-06 06:27:36.087000
240200362,1061223,,2021-05-10 12:30:33.646000
180832163,733990,35166365,2021-05-10 12:30:33.642000
230959576,484360,,2021-05-10 18:32:28.771000
181080102,484343,35075432,2021-05-10 18:32:28.769000
221025195,836218,41786333,2021-05-10 18:32:28.770000
228898596,484360,43798111,2021-05-10 18:32:28.771000
223456744,441896,42244085,2021-05-10 18:32:28.770000
176462711,1267286,34139761,2021-05-10 18:32:28.764000
230148313,1258522,43794081,2021-05-10 18:32:28.772000
227083464,471194,43238768,2021-05-12 12:30:56.448000
154773336,648036,30281573,2021-05-12 12:30:56.448000
232956781,1050843,45151457,2021-05-12 12:30:56.450000
225469013,484373,42607366,2021-05-13 12:28:35.736000
240445486,1017134,46228223,2021-05-16 12:27:43.295000
243175922,484360,46568540,2021-05-19 12:28:37.885000
237442861,1298406,45228845,2021-05-20 12:29:52.133000
243974181,473161,46725030,2021-05-22 00:55:04.626000
243525498,1533860,,2021-05-24 18:56:09.592000
243019358,452419,46779467,2021-05-26 12:57:16.932000
243175858,1418808,46674099,2021-05-27 12:56:42.922000
244252160,1314103,46958621,2021-05-27 18:55:39.948000
245694162,1134205,,2021-05-31 12:55:47.394000
237721534,484361,45381577,2021-06-01 12:55:36.071000
244803077,1421750,46891464,2021-06-02 12:55:36.943000
245829955,1258522,,2021-06-03 12:55:44.240000
246144435,471195,47182919,2021-06-04 12:55:44.062000
168792281,466247,32744193,2021-03-09 14:08:13.245000
170197372,473239,,2021-03-09 14:08:13.245000
172124272,471194,33558659,2021-03-09 14:08:13.246000
172968131,473161,33393602,2021-03-09 14:08:13.246000
173640204,1017134,33686951,2021-03-09 14:08:13.512000
174058420,441896,,2021-03-09 14:08:13.245000
174748985,484346,,2021-03-09 14:08:12.481000
175650696,1085802,34022736,2021-03-09 14:08:13.512000
176268799,466247,34139441,2021-03-09 14:08:12.996000
176932461,484360,34363031,2021-03-09 14:08:13.245000
177151219,484342,34370169,2021-03-09 14:08:13.246000
177538865,648036,34364154,2021-03-09 14:08:12.996000
177831047,1258522,,2021-03-09 14:08:13.514000
178088803,484374,34545007,2021-03-09 14:08:13.513000
178323523,466247,34544796,2021-03-09 14:08:12.996000
178529785,471194,34584705,2021-03-09 14:08:12.995000
179779374,552625,34798233,2021-03-09 14:08:13.764000
180084789,1313779,34876755,2021-03-09 14:08:13.514000
48215815,452763,,2021-03-09 14:08:09.471000
49503740,473239,,2021-03-09 14:08:09.472000
50058683,441896,,2021-03-09 14:08:09.471000
51053757,464840,,2021-03-09 14:08:09.473000
52119723,484346,,2021-03-09 14:08:09.473000
52519494,466247,10187990,2021-03-09 14:08:09.472000
55366587,473239,,2021-03-09 14:08:09.473000
56389205,473239,,2021-03-09 14:08:09.473000
57784538,441896,,2021-03-09 14:08:09.473000
59118432,466247,,2021-03-09 14:08:09.473000
61119180,473239,,2021-03-09 14:08:09.473000
62760930,552618,12098173,2021-03-09 14:08:09.734000
63514215,473239,,2021-03-09 14:08:09.735000
64881499,484365,12604497,2021-03-09 14:08:09.735000
213822298,1061223,40710462,2021-03-09 14:08:13.764000
67272108,484365,12755790,2021-03-09 14:08:09.735000
68357671,660455,12916796,2021-03-09 14:08:09.735000
217007278,1273830,41191290,2021-03-09 14:08:13.764000
69786796,471205,,2021-03-09 14:08:09.736000
71153733,552618,,2021-03-09 14:08:09.736000
72381330,484336,13769501,2021-03-09 14:08:09.473000
73282613,637602,13996447,2021-03-09 14:08:10.008000
221629653,592580,42040464,2021-03-09 14:08:14.030000
221941790,1050843,41917883,2021-03-09 14:08:13.765000
222471139,1050843,42149011,2021-03-09 14:08:14.030000
222614090,637602,42244237,2021-03-09 14:08:14.030000
223955866,484333,42770025,2021-03-09 14:08:14.030000
224749349,1256732,42504501,2021-03-09 14:08:14.031000
225271839,441896,42600397,2021-03-09 14:08:14.031000
225478661,1418808,42663268,2021-03-09 14:08:14.031000
225857295,1506477,42926790,2021-03-09 14:08:14.031000
226551769,1134197,42824004,2021-03-09 14:08:13.764000
226772180,1192075,,2021-03-09 14:08:14.263000
227107431,473161,43061675,2021-03-09 14:08:14.263000
227286979,1418808,43236475,2021-03-09 14:08:14.031000
227730684,484373,43511316,2021-03-09 14:08:14.030000
80098772,660459,15206730,2021-03-09 14:08:10.009000
80103431,484365,15264167,2021-03-09 14:08:10.009000
81755339,484361,,2021-03-09 14:08:10.009000
229913696,836218,43514403,2021-03-09 14:08:13.764000
230149997,1017134,43680412,2021-03-09 14:08:14.264000
84993917,456411,16619513,2021-03-09 14:08:10.009000
85623621,456411,,2021-03-09 14:08:10.009000
87248101,464840,,2021-03-09 14:08:10.009000
88954645,813722,17105135,2021-03-09 14:08:10.303000
89905450,484342,17144936,2021-03-09 14:08:10.303000
91044874,464840,,2021-03-09 14:08:10.008000
91459981,648036,17546989,2021-03-09 14:08:10.009000
93085496,466247,17812220,2021-03-09 14:08:10.303000
94999358,452763,18203077,2021-03-09 14:08:10.304000
97657039,484361,18748938,2021-03-09 14:08:10.304000
99407026,484361,19255125,2021-03-09 14:08:10.304000
101132559,484373,19394152,2021-03-09 14:08:10.592000
103014843,767628,20014644,2021-03-09 14:08:10.304000
104880288,464840,,2021-03-09 14:08:10.304000
106609976,867170,20578875,2021-03-09 14:08:10.592000
108937203,637602,21193135,2021-03-09 14:08:10.593000
110322094,648036,21149689,2021-03-09 14:08:10.593000
110744683,471195,21559146,2021-03-09 14:08:10.593000
112656679,464840,,2021-03-09 14:08:10.849000
113664404,637602,22061063,2021-03-09 14:08:10.849000
115662192,473161,22483425,2021-03-09 14:08:10.849000
116406801,689111,,2021-03-09 14:08:10.850000
118808835,473239,,2021-03-09 14:08:10.850000
119633086,813722,22995982,2021-03-09 14:08:10.849000
120277867,689111,23377719,2021-03-09 14:08:11.131000
121789066,648036,23342304,2021-03-09 14:08:11.131000
122074127,484373,,2021-03-09 14:08:11.131000
123670839,471195,23976512,2021-03-09 14:08:11.131000
124412259,441896,24442443,2021-03-09 14:08:11.132000
124806564,1017134,24066098,2021-03-09 14:08:11.132000
125864981,473239,24322253,2021-03-09 14:08:10.850000
126168885,441896,,2021-03-09 14:08:11.132000
127133503,1017134,25598890,2021-03-09 14:08:11.131000
128426308,464840,,2021-03-09 14:08:11.380000
129256826,1017134,,2021-03-09 14:08:11.380000
130347138,473239,25303072,2021-03-09 14:08:11.131000
130547540,473161,25217918,2021-03-09 14:08:11.380000
130900587,689111,25475659,2021-03-09 14:08:11.380000
132777562,1017134,25919985,2021-03-09 14:08:11.654000
133897266,484360,26087435,2021-03-09 14:08:11.655000
134318707,1017134,,2021-03-09 14:08:11.655000
134856956,466247,26164875,2021-03-09 14:08:11.655000
134889028,648036,26582525,2021-03-09 14:08:11.654000
135323064,484346,26369453,2021-03-09 14:08:11.655000
136014573,534242,26372643,2021-03-09 14:08:11.922000
136445423,944069,26540725,2021-03-09 14:08:11.380000
136652723,1017134,26533613,2021-03-09 14:08:11.381000
137580729,592582,,2021-03-09 14:08:11.922000
138511300,484361,27162557,2021-03-09 14:08:11.655000
139648427,484366,27241633,2021-03-09 14:08:11.924000
140238019,1017134,,2021-03-09 14:08:11.923000
140603955,1057501,27644512,2021-03-09 14:08:11.923000
142268791,452763,27648876,2021-03-09 14:08:11.655000
144017565,474381,27945477,2021-03-09 14:08:12.215000
145006340,466247,28432049,2021-03-09 14:08:11.924000
146595009,466247,28561328,2021-03-09 14:08:12.215000
147315338,466247,28717701,2021-03-09 14:08:11.924000
148792533,452763,28956418,2021-03-09 14:08:12.216000
151254372,1192075,29373568,2021-03-09 14:08:12.216000
152265256,767628,29505428,2021-03-09 14:08:12.216000
153244276,648036,,2021-03-09 14:08:12.217000
154710450,944069,30066264,2021-03-09 14:08:11.654000
154766051,1134197,30197682,2021-03-09 14:08:12.480000
155579957,1134209,30106846,2021-03-09 14:08:12.480000
157260359,1061223,30456132,2021-03-09 14:08:12.216000
157917324,1057501,30764227,2021-03-09 14:08:12.216000
159064774,1017134,,2021-03-09 14:08:12.481000
159823274,484361,,2021-03-09 14:08:12.480000
160231616,689111,30989879,2021-03-09 14:08:12.482000
161197069,867171,31364064,2021-03-09 14:08:12.481000
162717687,452763,,2021-03-09 14:08:12.745000
