application_id,job_id,_fivetran_synced
163281064,1188855,2021-03-09 13:43:33.413000
194569678,1562421,2021-04-21 12:28:38.866000
186417705,1553559,2021-03-09 13:58:04.991000
53797885,437730,2021-03-09 10:42:33.666000
88777002,682772,2021-03-09 11:25:03.705000
108044513,899357,2021-03-09 11:39:37.664000
118185932,1028510,2021-03-09 11:54:42.567000
123811979,1037872,2021-03-09 12:10:55.732000
128784329,1121334,2021-03-09 12:25:05.006000
138502505,1188855,2021-03-09 12:39:57.937000
141496728,1208742,2021-03-09 12:54:48.253000
143424501,1156901,2021-03-09 13:09:53.512000
148954969,1229666,2021-03-09 13:25:04.395000
165384583,1121334,2021-03-09 13:44:43.339000
197050733,1553791,2021-05-03 12:28:18.204000
186845541,1553791,2021-03-09 13:58:35.229000
54165408,439596,2021-03-09 10:43:46.419000
62847436,503478,2021-03-09 10:57:59.767000
70824995,556954,2021-03-09 11:12:13.695000
91060945,682772,2021-03-09 11:26:15.761000
108868075,921254,2021-03-09 11:40:52.161000
124589839,867888,2021-03-09 12:13:07.913000
138966718,1188855,2021-03-09 12:42:14.785000
144424881,1217088,2021-03-09 13:12:56.520000
190318174,1650990,2021-03-10 09:47:24.997000
151539955,1284156,2021-05-10 18:28:04.326000
200968254,1730731,2021-06-07 12:55:47.382000
186255542,1557936,2021-03-09 13:57:45.317000
60883793,494154,2021-03-09 10:55:27.869000
68728988,546124,2021-03-09 11:09:33.367000
106645785,921085,2021-03-09 11:37:53.157000
117302186,821955,2021-03-09 11:52:44.166000
138238588,1190420,2021-03-09 12:38:25.254000
141239070,1127885,2021-03-09 12:53:36.458000
142903490,1158769,2021-03-09 13:07:56.778000
148726012,1268899,2021-03-09 13:24:38.867000
162551701,1121334,2021-03-09 13:43:02.250000
198921048,1773497,2021-05-21 18:55:09.628000
187052167,1583059,2021-03-09 13:59:14.369000
53973885,437730,2021-03-09 10:43:24.672000
62648501,510885,2021-03-09 10:57:38.356000
70776666,531845,2021-03-09 11:12:12.714000
91438573,682772,2021-03-09 11:26:35.289000
108744485,930003,2021-03-09 11:40:44.943000
118300867,989441,2021-03-09 11:54:46.148000
123753553,1072848,2021-03-09 12:10:54.272000
138430803,1190420,2021-03-09 12:39:34.433000
143272861,1190420,2021-03-09 13:09:26.142000
162481444,1121334,2021-03-09 13:42:45.264000
184440881,1543419,2021-04-29 12:27:26.219000
54821084,452579,2021-03-09 10:45:16.015000
93644632,798966,2021-03-09 11:27:47.250000
109204081,826910,2021-03-09 11:42:04.426000
119186474,982030,2021-03-09 11:56:06.766000
132434671,1121334,2021-03-09 12:27:27.809000
139108826,1188855,2021-03-09 12:42:24.143000
142035589,670237,2021-03-09 12:57:15.744000
143962271,1202848,2021-03-09 13:11:54.498000
165508788,1121334,2021-03-09 13:44:46.227000
196586556,1773497,2021-05-03 18:27:33.913000
198442482,1814262,2021-05-27 12:56:19.506000
187505447,1583059,2021-03-09 13:59:43.993000
63585829,393271,2021-03-09 10:58:52.823000
71680066,597920,2021-03-09 11:13:13.268000
94063009,798966,2021-03-09 11:28:11.812000
109341716,914882,2021-03-09 11:42:35.354000
120056894,982030,2021-03-09 11:57:55.066000
124743320,1070443,2021-03-09 12:13:37.086000
139257946,1188855,2021-03-09 12:43:04.340000
142155984,1127885,2021-03-09 12:58:01.910000
150828030,1285372,2021-03-09 13:29:22.442000
168598499,1121334,2021-03-09 13:46:12.197000
153391461,1127885,2021-05-10 12:28:59.971000
199965518,1730731,2021-06-07 12:55:45.119000
54169617,437730,2021-03-09 10:44:03.645000
70942921,546124,2021-03-09 11:12:17.011000
108905979,826910,2021-03-09 11:40:54.716000
119139432,821955,2021-03-09 11:56:05.096000
124284722,1077623,2021-03-09 12:12:24.119000
138957544,1190420,2021-03-09 12:41:56.134000
142017387,1202848,2021-03-09 12:56:49.338000
144068655,1146289,2021-03-09 13:12:13.445000
150690047,1284176,2021-03-09 13:28:12.808000
167168822,1121334,2021-03-09 13:45:25.704000
194602362,1773497,2021-05-02 18:27:24.029000
187726657,1583059,2021-03-09 14:00:04.247000
70592958,539354,2021-03-09 11:12:11.150000
108545498,539354,2021-03-09 11:40:21.998000
118518816,1027002,2021-03-09 11:55:13.678000
128915791,1121334,2021-03-09 12:25:27.817000
138548381,1153446,2021-03-09 12:39:59.942000
141920760,1202848,2021-03-09 12:56:03.624000
143960149,1146289,2021-03-09 13:11:53.785000
150511419,1127885,2021-03-09 13:27:48.150000
164216187,1121334,2021-03-09 13:44:15.204000
199976040,1553791,2021-05-22 00:55:02.088000
54191748,439596,2021-03-09 10:44:06.160000
91526001,682772,2021-03-09 11:26:36.105000
108868015,930003,2021-03-09 11:40:51.909000
118524343,1299254,2021-03-09 11:55:16.401000
124049802,1077623,2021-03-09 12:11:35.367000
138810823,1127885,2021-03-09 12:41:08.260000
143547599,1229666,2021-03-09 13:10:39.535000
149780405,1264191,2021-03-09 13:26:57.271000
165347581,1121334,2021-03-09 13:44:42.617000
198060493,1553791,2021-05-07 06:27:31.430000
142914194,1217088,2021-05-26 12:55:18.243000
186673459,1553791,2021-03-09 13:58:26.557000
70338229,529043,2021-03-09 11:12:05.314000
91208851,639058,2021-03-09 11:26:33.024000
124060014,1077623,2021-03-09 12:11:37.588000
138709708,1127885,2021-03-09 12:40:44.947000
141892002,1156901,2021-03-09 12:55:42.727000
143676721,1229666,2021-03-09 13:11:06.996000
162930233,1121334,2021-03-09 13:43:09.056000
196358282,1553791,2021-04-21 12:28:44.078000
199135496,1773497,2021-05-18 18:30:12.839000
53957023,437730,2021-03-09 10:43:21.970000
71278191,494154,2021-03-09 11:12:44.946000
109090818,921254,2021-03-09 11:41:42.580000
119218162,1041480,2021-03-09 11:56:40.367000
131184657,1121334,2021-03-09 12:26:39.442000
138804537,1222340,2021-03-09 12:41:05.025000
141888625,1202848,2021-03-09 12:55:42.182000
149710296,1239515,2021-03-09 13:26:38.010000
162840593,1121334,2021-03-09 13:43:08.550000
195986791,1721470,2021-04-21 18:28:23.376000
198935120,1773497,2021-05-20 12:28:34.729000
204916551,1518945,2021-07-06 08:57:46.376000
204607074,1518945,2021-07-06 08:52:12.361000
198923291,1814471,2021-07-15 12:30:32.369000
206013635,1826174,2021-07-15 12:31:17.771000
205972333,1826150,2021-07-16 12:32:53.398000
206118948,1826150,2021-07-16 12:33:23.082000
205977687,1826150,2021-07-16 18:31:43.369000
206585946,1518945,2021-07-21 18:35:53.001000
206841147,1730731,2021-07-22 12:35:43.494000
193361034,1733614,2021-07-22 18:35:48.314000
207047147,1826174,2021-07-23 00:34:37.980000
207507171,1730731,2021-07-27 06:33:24.020000
54295610,438952,2021-03-09 10:44:08.412000
93192899,539354,2021-03-09 11:27:25.245000
109091673,921254,2021-03-09 11:41:42.814000
124740255,1077623,2021-03-09 12:13:36.093000
139096966,1127885,2021-03-09 12:42:22.557000
142141851,1217088,2021-03-09 12:57:40.436000
164158749,1121334,2021-03-09 13:44:14.437000
119735202,1007695,2021-05-20 12:29:01.319000
186158321,1543419,2021-03-09 13:57:43.043000
53504824,427355,2021-03-09 10:41:44.460000
107949898,914882,2021-03-09 11:39:15.226000
128617745,1121334,2021-03-09 12:24:35.847000
138354424,1188855,2021-03-09 12:39:13.929000
141504990,1156901,2021-03-09 12:54:52.403000
143434989,1229666,2021-03-09 13:10:17.715000
163576441,1121334,2021-03-09 13:43:35.873000
193986314,1744688,2021-05-03 12:27:56.331000
191493187,1744688,2021-05-21 12:55:14.844000
188064297,1650990,2021-03-09 14:00:53.983000
54637491,437730,2021-03-09 10:44:53.629000
71807397,531845,2021-03-09 11:13:17.674000
93769135,799522,2021-03-09 11:27:49.778000
109226697,930003,2021-03-09 11:42:13.368000
119360966,1037872,2021-03-09 11:56:44.768000
138688980,1152186,2021-03-09 12:40:43.721000
141907560,1202848,2021-03-09 12:56:01.556000
143642919,1171737,2021-03-09 13:11:05.764000
162826713,1121334,2021-03-09 13:43:07.808000
109222145,1671974,2021-04-28 18:27:29.270000
139907303,1188855,2021-05-26 12:55:15.103000
186918039,1553559,2021-03-09 13:58:53.608000
70384273,556954,2021-03-09 11:12:07.014000
90389525,552618,2021-03-09 11:26:07.925000
128806047,1121334,2021-03-09 12:25:23.182000
138675067,1152186,2021-03-09 12:40:26.490000
141831898,1190420,2021-03-09 12:55:18.741000
143532872,1152186,2021-03-09 13:10:37.519000
162225038,1121334,2021-03-09 13:42:12.968000
142617834,670237,2021-04-28 12:27:32.488000
190072750,1721470,2021-06-27 16:10:26.811000
186838314,1553791,2021-03-09 13:58:34.496000
89927334,682772,2021-03-09 11:25:48.572000
128626339,1121334,2021-03-09 12:24:36.999000
138306992,1190420,2021-03-09 12:38:48.956000
141255808,670237,2021-03-09 12:53:55.085000
148910317,1229666,2021-03-09 13:25:03.153000
162485101,1121334,2021-03-09 13:42:45.513000
199144601,1814471,2021-05-18 18:29:24.784000
187882800,1583059,2021-03-09 14:00:26.754000
54864683,452579,2021-03-09 10:45:17.085000
64171439,526586,2021-03-09 10:59:42.630000
93954467,808312,2021-03-09 11:27:53.497000
132881891,1150603,2021-03-09 12:27:34.390000
139005589,1190420,2021-03-09 12:42:19.988000
167614675,1121334,2021-03-09 13:45:28.196000
196222225,1419928,2021-05-26 12:55:45.493000
63144629,510885,2021-03-09 10:58:32.423000
92418587,539354,2021-03-09 11:26:59.856000
108910514,823132,2021-03-09 11:40:56.398000
118779527,982044,2021-03-09 11:55:55.387000
124064234,1077623,2021-03-09 12:11:38.559000
129060676,1121334,2021-03-09 12:25:49.621000
138673471,1127885,2021-03-09 12:40:25.998000
155787576,1239515,2021-03-09 13:41:51.878000
188216027,1671974,2021-04-19 12:28:24.556000
198913042,1810989,2021-05-18 18:28:37.045000
61685991,494154,2021-03-09 10:56:25.924000
69410307,546124,2021-03-09 11:10:32.884000
107377610,891296,2021-03-09 11:39:06.170000
118051320,1299254,2021-03-09 11:54:16.690000
123631480,1072848,2021-03-09 12:10:50.524000
128674650,1121334,2021-03-09 12:24:59.629000
138335880,1152186,2021-03-09 12:39:10.235000
141305515,670237,2021-03-09 12:54:02.403000
143009865,1158769,2021-03-09 13:08:42.222000
162321169,1121334,2021-03-09 13:42:34.814000
193462882,1730731,2021-04-28 12:27:54.737000
204235397,1791578,2021-06-28 13:32:55.711000
187158978,1583059,2021-03-09 13:59:16.567000
71148248,529043,2021-03-09 11:12:37.215000
92898753,799522,2021-03-09 11:27:04.597000
132746800,1121334,2021-03-09 12:27:30.842000
139094767,1156901,2021-03-09 12:42:22.057000
150173782,1284176,2021-03-09 13:27:25.672000
163712187,1121334,2021-03-09 13:43:53.351000
193124492,1553791,2021-04-21 12:28:34.842000
163047790,1188855,2021-05-19 12:27:45.952000
186606475,1553536,2021-03-09 13:58:24.858000
53827707,437730,2021-03-09 10:42:53.612000
69948919,480144,2021-03-09 11:11:18.806000
108266395,921254,2021-03-09 11:39:59.514000
118503475,821955,2021-03-09 11:55:11.605000
123940904,1073086,2021-03-09 12:11:15.969000
128856237,1121334,2021-03-09 12:25:25.785000
138597744,1127885,2021-03-09 12:40:02.965000
141510702,1127885,2021-03-09 12:54:54.199000
165681962,1121334,2021-03-09 13:45:03.399000
196239840,1744688,2021-05-03 12:27:58.349000
186988667,1553536,2021-03-09 13:58:55.058000
54194669,450984,2021-03-09 10:44:06.396000
71056389,393271,2021-03-09 11:12:35.718000
108961870,921254,2021-03-09 11:41:15.482000
124639024,1077623,2021-03-09 12:13:14.256000
132583270,1121334,2021-03-09 12:27:29.606000
139022295,1188855,2021-03-09 12:42:20.807000
142046378,670237,2021-03-09 12:57:17.533000
144519239,1190420,2021-03-09 13:13:02.095000
150686479,1284156,2021-03-09 13:27:55.609000
120134064,1007695,2021-03-11 20:21:05.430000
201067998,1822856,2021-06-07 18:55:43.072000
186420740,1553559,2021-03-09 13:58:05.482000
53375735,408662,2021-03-09 10:41:35.408000
60951393,438952,2021-03-09 10:55:34.003000
69011596,494154,2021-03-09 11:09:53.690000
123248448,1072848,2021-03-09 12:09:54.133000
138312581,393271,2021-03-09 12:39:05.691000
141266475,670237,2021-03-09 12:53:56.935000
142917766,1158769,2021-03-09 13:08:17.431000
162837024,1121334,2021-03-09 13:43:08.056000
193277995,1553791,2021-04-26 18:27:30.044000
54153060,437730,2021-03-09 10:43:45.391000
62781167,479796,2021-03-09 10:57:58.764000
92087930,639058,2021-03-09 11:26:55.485000
108866708,930003,2021-03-09 11:40:51.174000
118449594,979088,2021-03-09 11:55:09.778000
129093690,1121334,2021-03-09 12:25:50.743000
138456326,1188855,2021-03-09 12:39:56.135000
141505817,1127885,2021-03-09 12:54:52.706000
143335297,1217088,2021-03-09 13:09:32.069000
162722799,1121334,2021-03-09 13:43:06.078000
117917963,1007695,2021-05-20 12:28:59.226000
187875541,1583059,2021-03-09 14:00:25.256000
54969075,439596,2021-03-09 10:45:41.274000
64180630,526586,2021-03-09 10:59:46.377000
93918957,552618,2021-03-09 11:27:52.233000
124516583,867888,2021-03-09 12:13:05.529000
132881476,1150603,2021-03-09 12:27:32.881000
139207886,1152186,2021-03-09 12:42:44.471000
142081782,1217088,2021-03-09 12:57:35.946000
150721267,1127885,2021-03-09 13:28:34.154000
165900587,1121334,2021-03-09 13:45:06.130000
200259965,1773497,2021-05-30 18:54:57.987000
187165939,1557936,2021-03-09 13:59:17.572000
92416166,682772,2021-03-09 11:26:58.816000
109014336,930003,2021-03-09 11:41:17.665000
138971802,1153446,2021-03-09 12:42:17.742000
142022675,670237,2021-03-09 12:56:54.335000
144180082,1171737,2021-03-09 13:12:33.525000
167860050,1121334,2021-03-09 13:45:46.633000
196584021,1773497,2021-05-02 18:28:03.933000
187727065,1583059,2021-03-09 14:00:04.707000
54172673,437730,2021-03-09 10:44:04.151000
94425154,799522,2021-03-09 11:28:18.261000
109382661,921254,2021-03-09 11:42:55.656000
120135013,982030,2021-03-09 11:58:01.306000
133870313,1156901,2021-03-09 12:28:19.310000
139350033,1190420,2021-03-09 12:43:09.449000
142168502,670237,2021-03-09 12:58:06.934000
144666301,1229666,2021-03-09 13:14:05.600000
185959615,1543419,2021-03-09 20:43:53.564000
68163615,526586,2021-05-10 12:28:13.183000
201630981,1822856,2021-06-07 18:56:06.577000
91260253,682772,2021-03-09 11:26:33.534000
118615910,1299254,2021-03-09 11:55:34.468000
129055625,1121334,2021-03-09 12:25:49.079000
138615719,1188855,2021-03-09 12:40:05.106000
141943744,670237,2021-03-09 12:56:23.559000
165006217,1121334,2021-03-09 13:44:35.366000
199003514,1773497,2021-05-23 18:54:56.459000
187567536,1583059,2021-03-09 13:59:46.177000
54355007,437730,2021-03-09 10:44:27.408000
71266944,530172,2021-03-09 11:12:43.219000
92089683,786585,2021-03-09 11:26:56.224000
108960858,921254,2021-03-09 11:41:15.234000
118647758,1299254,2021-03-09 11:55:36.720000
124067844,1077623,2021-03-09 12:11:55.437000
129856399,1121334,2021-03-09 12:26:17.239000
138822203,1127885,2021-03-09 12:41:13.495000
141901689,1208742,2021-03-09 12:55:45.532000
143583620,1146289,2021-03-09 13:10:44.778000
149913894,1146289,2021-03-09 13:27:03.021000
165660188,1121334,2021-03-09 13:45:02.667000
55982735,458322,2021-05-26 12:55:12.014000
186808201,1562421,2021-03-09 13:58:32.301000
108899827,823132,2021-03-09 11:40:54.465000
124092983,1070443,2021-03-09 12:11:58.678000
129677231,1121334,2021-03-09 12:26:14.348000
138804920,1127885,2021-03-09 12:41:05.513000
141913594,1153446,2021-03-09 12:56:03.138000
150185638,1007695,2021-03-09 13:27:26.447000
163076520,1121334,2021-03-09 13:43:28.946000
199265952,1810989,2021-05-18 18:29:25.829000
195121137,1721470,2021-06-27 16:10:43.826000
71445445,393271,2021-03-09 11:13:05.819000
93191656,798966,2021-03-09 11:27:25.012000
109162924,921254,2021-03-09 11:41:47.602000
138814817,1188855,2021-03-09 12:41:10.271000
141911725,1202848,2021-03-09 12:56:02.628000
143619474,1153446,2021-03-09 13:11:01.468000
163058163,1121334,2021-03-09 13:43:28.479000
196356929,1791578,2021-04-22 06:29:04.671000
115850627,1007695,2021-05-20 12:28:58.198000
204917070,1518945,2021-07-06 08:57:46.625000
146571918,1237613,2021-07-06 08:57:06.871000
52945189,430559,2021-07-06 08:51:43.361000
203785955,1730696,2021-07-09 18:28:36.178000
122787496,1072848,2021-07-12 12:30:28.752000
206023483,1826174,2021-07-15 12:31:18.018000
206189279,1826150,2021-07-16 12:33:23.332000
205977813,1826150,2021-07-16 18:31:43.633000
206841622,1730731,2021-07-22 12:35:43.733000
205297778,1730731,2021-07-22 12:35:35.955000
207034191,1826174,2021-07-22 18:35:56.499000
207000609,1828701,2021-07-22 18:35:06.521000
207047396,1730731,2021-07-23 00:34:38.230000
207125094,1826174,2021-07-23 12:34:25.778000
207155175,1826174,2021-07-23 18:32:04.709000
207031767,1845510,2021-07-24 00:33:20.892000
184513826,1419928,2021-03-09 13:51:48.799000
51950277,402321,2021-03-09 10:37:06.207000
65990791,526586,2021-03-09 11:05:24.857000
79314805,670237,2021-03-09 11:19:38.412000
102721264,639058,2021-03-09 11:33:47.234000
127679380,1072848,2021-03-09 12:19:52.709000
135432869,1158769,2021-03-09 12:34:04.773000
140662618,1205228,2021-03-09 12:49:13.377000
142743152,1158769,2021-03-09 13:03:52.859000
146808221,1237448,2021-03-09 13:19:31.860000
152713479,1299254,2021-03-09 13:37:02.846000
194790097,1773497,2021-04-12 18:28:19.341000
52290138,408662,2021-03-09 10:38:22.119000
59010654,480144,2021-03-09 10:52:55.046000
82672549,639058,2021-03-09 11:21:13.533000
105516927,914882,2021-03-09 11:35:54.460000
122779644,1072848,2021-03-09 12:07:09.181000
137517892,1158887,2021-03-09 12:36:39.876000
140794706,1205228,2021-03-09 12:51:12.135000
142779974,1158769,2021-03-09 13:06:00.832000
147419972,1146289,2021-03-09 13:21:04.937000
152608518,1239515,2021-03-09 13:36:44.179000
194320511,1773497,2021-04-07 12:28:17.056000
184541463,1553536,2021-03-09 13:52:12.163000
58399427,482465,2021-03-09 10:51:44.431000
66437750,503478,2021-03-09 11:05:55.097000
79953519,529043,2021-03-09 11:20:23.271000
103440300,821955,2021-03-09 11:34:32.108000
113416941,975007,2021-03-09 11:48:38.230000
122006604,670237,2021-03-09 12:04:45.898000
127655340,1072848,2021-03-09 12:19:50.654000
135441700,1158769,2021-03-09 12:34:28.015000
140667826,1205228,2021-03-09 12:49:16.449000
142749112,1158769,2021-03-09 13:04:44.774000
192799632,1733614,2021-03-23 12:32:04.262000
197416055,1553791,2021-05-11 18:27:53.566000
184514475,1553536,2021-03-09 13:52:04.303000
65076473,530172,2021-03-09 11:04:06.801000
76291860,639058,2021-03-09 11:18:25.320000
112442683,982040,2021-03-09 11:46:56.810000
121337995,1041480,2021-03-09 12:03:14.802000
126309573,670237,2021-03-09 12:18:12.267000
135404010,1158769,2021-03-09 12:32:53.998000
140644219,1205228,2021-03-09 12:47:42.141000
142732718,1158769,2021-03-09 13:02:22.255000
152281286,1284176,2021-03-09 13:35:31.601000
193815280,1671974,2021-04-07 12:27:56.182000
184510110,1553536,2021-03-09 13:51:47.051000
65169207,530172,2021-03-09 11:04:29.845000
77462803,529043,2021-03-09 11:18:55.698000
101886812,393271,2021-03-09 11:33:14.818000
135411195,1158769,2021-03-09 12:33:17.205000
140656751,1127885,2021-03-09 12:48:51.062000
142747549,1158769,2021-03-09 13:04:24.107000
146997341,1229666,2021-03-09 13:19:55.322000
152490227,1284176,2021-03-09 13:36:21.053000
194663825,1773497,2021-04-12 18:28:17.581000
184547821,1553791,2021-03-09 13:52:12.883000
51862216,416478,2021-03-09 10:36:24.538000
58006858,479796,2021-03-09 10:50:53.002000
65441415,494154,2021-03-09 11:04:58.174000
79231802,670237,2021-03-09 11:19:28.965000
113420312,982044,2021-03-09 11:48:38.957000
121917044,982040,2021-03-09 12:04:25.929000
126484755,670237,2021-03-09 12:19:03.607000
135411466,1153446,2021-03-09 12:33:17.742000
140643632,1188855,2021-03-09 12:47:40.322000
142737055,1158769,2021-03-09 13:02:45.277000
146792179,1241859,2021-03-09 13:19:10.771000
151983354,1284231,2021-03-09 13:34:23.942000
108062373,930003,2021-03-26 12:27:50.976000
193846029,1768716,2021-06-09 18:56:23.645000
184522845,1553536,2021-03-09 13:52:08.804000
65554076,530172,2021-03-09 11:04:59.194000
78690316,639058,2021-03-09 11:19:24.147000
102142929,639058,2021-03-09 11:33:21.723000
113202290,982030,2021-03-09 11:48:14.594000
135418110,1158769,2021-03-09 12:33:39.026000
140647999,1190420,2021-03-09 12:48:07.428000
142737532,1158769,2021-03-09 13:02:46.256000
151817425,1290973,2021-03-09 13:34:14.541000
191019375,1671974,2021-03-31 12:33:46.284000
184550663,1553559,2021-03-09 13:52:13.649000
52261640,402321,2021-03-09 10:38:18.132000
58835263,437730,2021-03-09 10:52:33.615000
67047564,546124,2021-03-09 11:06:58.821000
81078304,639058,2021-03-09 11:20:51.443000
105086985,869446,2021-03-09 11:35:27.128000
122904193,1041480,2021-03-09 12:07:34.513000
127844678,1072848,2021-03-09 12:21:52.374000
137149894,1158887,2021-03-09 12:36:09.499000
140972472,1205228,2021-03-09 12:51:35.306000
142774958,1127885,2021-03-09 13:05:59.111000
191160207,1733614,2021-04-30 18:27:26.653000
198901619,1814262,2021-05-20 12:28:34.231000
184514121,1553536,2021-03-09 13:51:49.052000
52552250,430559,2021-03-09 10:39:07.148000
83851041,510885,2021-03-09 11:22:04.442000
116112667,989441,2021-03-09 11:50:59.432000
122676654,1072848,2021-03-09 12:06:27.593000
135709232,1152186,2021-03-09 12:34:50.958000
142753661,1158769,2021-03-09 13:05:07.929000
152492774,1127885,2021-03-09 13:36:23.015000
193752060,1557936,2021-03-29 18:30:32.144000
196877448,1773497,2021-05-11 00:28:30.762000
184808629,1557936,2021-03-09 13:53:24.004000
52562922,430559,2021-03-09 10:39:16.458000
83754171,639058,2021-03-09 11:22:03.207000
105661750,921085,2021-03-09 11:36:18.924000
122997215,1072848,2021-03-09 12:07:59.402000
127894078,1072848,2021-03-09 12:22:17.506000
140773541,1205228,2021-03-09 12:51:09.627000
142758612,1158769,2021-03-09 13:05:32.888000
147616585,1146289,2021-03-09 13:21:33.415000
153106288,1268908,2021-03-09 13:37:59.278000
186767511,1553791,2021-04-13 12:27:54.799000
198093518,1810989,2021-05-18 18:27:26.709000
190643727,1721356,2021-06-27 16:11:53.557000
184789271,1490070,2021-03-09 13:53:22.540000
52354783,402321,2021-03-09 10:38:44.181000
82709517,682772,2021-03-09 11:21:14.747000
104963529,826910,2021-03-09 11:35:25.087000
114174362,821955,2021-03-09 11:49:44.591000
135440938,1158769,2021-03-09 12:34:27.515000
140667432,1188855,2021-03-09 12:49:15.945000
142744225,1158769,2021-03-09 13:03:55.566000
152052855,1290973,2021-03-09 13:34:43.264000
150865571,1284156,2021-05-10 18:28:00.703000
184668250,1553536,2021-03-09 13:53:15.700000
52286095,402321,2021-03-09 10:38:21.616000
58884203,438952,2021-03-09 10:52:34.867000
82577110,682772,2021-03-09 11:21:13.026000
114997514,982045,2021-03-09 11:50:12.962000
122746379,1070443,2021-03-09 12:06:48.438000
137155493,1158887,2021-03-09 12:36:11.398000
140790458,1205228,2021-03-09 12:51:11.347000
142766515,1158769,2021-03-09 13:05:55.227000
147476209,1241859,2021-03-09 13:21:09.399000
152979850,1299254,2021-03-09 13:37:35.494000
193666127,1553791,2021-03-29 12:32:06.983000
151071480,1284176,2021-05-10 18:30:25.285000
184546364,1553536,2021-03-09 13:52:12.653000
52201974,402321,2021-03-09 10:37:57.200000
58617991,479796,2021-03-09 10:52:27.305000
80940036,682772,2021-03-09 11:20:50.426000
104471567,899357,2021-03-09 11:35:06.024000
114038207,982040,2021-03-09 11:49:25.632000
122243299,1069302,2021-03-09 12:05:12.011000
135436611,1158769,2021-03-09 12:34:23.517000
140652680,1205228,2021-03-09 12:48:46.076000
142742994,1158769,2021-03-09 13:03:36.356000
146668628,1229666,2021-03-09 13:18:24.976000
152236851,1290973,2021-03-09 13:35:29.581000
154554635,1268899,2021-03-29 18:30:10.331000
197508910,1553791,2021-05-11 18:27:54.097000
184786058,1553536,2021-03-09 13:53:22.067000
52208924,416478,2021-03-09 10:38:15.389000
66975453,530172,2021-03-09 11:06:54.322000
80932087,552618,2021-03-09 11:20:48.559000
114146562,821955,2021-03-09 11:49:44.088000
122279254,1037887,2021-03-09 12:05:15.897000
127727942,1072848,2021-03-09 12:20:17.052000
135435411,1158769,2021-03-09 12:34:07.042000
140689411,1205228,2021-03-09 12:49:35.670000
142767576,1158769,2021-03-09 13:05:56.459000
152784660,1284176,2021-03-09 13:37:05.640000
194992589,1553791,2021-04-13 12:28:17.519000
184652286,1553536,2021-03-09 13:52:56.731000
52297505,402321,2021-03-09 10:38:22.629000
59013118,457313,2021-03-09 10:52:55.545000
81564155,539354,2021-03-09 11:20:53.715000
104789141,786585,2021-03-09 11:35:24.319000
115019623,982030,2021-03-09 11:50:14.000000
136753149,1152186,2021-03-09 12:35:45.885000
140763873,1202848,2021-03-09 12:51:07.319000
142780583,1158769,2021-03-09 13:06:01.320000
153876159,1146289,2021-03-09 13:39:53.602000
194178044,1553791,2021-04-13 18:28:04.294000
197043774,1768716,2021-05-14 12:27:23.044000
184576263,1553791,2021-03-09 13:52:32.615000
52593027,427355,2021-03-09 10:39:37.833000
59438773,479796,2021-03-09 10:53:56.159000
83994519,510885,2021-03-09 11:22:21.973000
105760678,820798,2021-03-09 11:36:37.747000
122770605,1072848,2021-03-09 12:07:05.459000
137263512,1152186,2021-03-09 12:36:13.538000
140968284,1152186,2021-03-09 12:51:33.511000
142769492,1158769,2021-03-09 13:05:57.349000
147586534,1241859,2021-03-09 13:21:32.184000
153187124,1299254,2021-03-09 13:38:18.672000
194313235,1773497,2021-04-15 12:29:06.218000
201437415,1822856,2021-06-27 16:12:03.299000
184518978,1553536,2021-03-09 13:52:06.135000
52198721,402321,2021-03-09 10:37:55.834000
67356495,556954,2021-03-09 11:07:47.366000
84464070,510885,2021-03-09 11:22:46.890000
106006835,826910,2021-03-09 11:37:02.816000
122947811,1070443,2021-03-09 12:07:57.685000
127955173,1072848,2021-03-09 12:22:35.744000
137938977,1127885,2021-03-09 12:37:08.130000
141020107,1205228,2021-03-09 12:51:58.846000
142890513,1158769,2021-03-09 13:07:13.412000
94703219,682772,2021-04-17 12:28:00.495000
79593121,670237,2021-07-01 13:16:39.131000
184530744,1553536,2021-03-09 13:52:10.546000
51968752,408662,2021-03-09 10:37:34.987000
58486454,479796,2021-03-09 10:52:03.185000
66761999,530172,2021-03-09 11:06:33.649000
81522716,639058,2021-03-09 11:20:53.446000
104704095,821955,2021-03-09 11:35:24.062000
114145174,786585,2021-03-09 11:49:28.591000
122651389,1055254,2021-03-09 12:06:03.645000
127733808,1072848,2021-03-09 12:20:36.824000
135997068,1152186,2021-03-09 12:35:13.992000
140751385,1205228,2021-03-09 12:50:06.365000
142751629,1152186,2021-03-09 13:04:48.293000
147345181,1241859,2021-03-09 13:20:44.983000
193213765,1553791,2021-03-24 18:31:46.601000
151160571,1290973,2021-05-10 18:29:12.167000
198189588,1768716,2021-06-09 18:56:26.149000
184558653,1419928,2021-03-09 13:52:15.079000
83217741,510885,2021-03-09 11:21:38.771000
105495075,891296,2021-03-09 11:35:54.204000
122688449,1072848,2021-03-09 12:06:43.308000
127802928,1072848,2021-03-09 12:21:07.498000
136190361,1158887,2021-03-09 12:35:19.400000
140751020,1205228,2021-03-09 12:50:05.880000
142751521,1158769,2021-03-09 13:04:47.817000
147105529,1241859,2021-03-09 13:20:18.868000
152756116,1299254,2021-03-09 13:37:03.953000
194059244,1553791,2021-04-06 12:28:08.094000
197047904,1553791,2021-05-11 18:27:36.745000
