id,candidate_id,applied_at,rejected_at,last_activity_at,prospect,location_address,status,is_deleted,source_id,rejected_reason_id,credited_to_user_id,current_stage_id,prospect_pool_id,prospect_stage_id,prospect_owner_id,_fivetran_deleted,_fivetran_synced
198985709,180547537,2021-05-12 08:52:06.399000,,2021-05-26 12:49:54.477000,false,,active,,13,,1548496,13428459,,,,false,2021-05-26 18:55:05.961000
185796821,167915819,2021-01-25 13:46:01.364000,2021-03-08 07:57:01.381000,2021-03-08 07:57:01.702000,false,,rejected,,2,26000,,11352363,,,,false,2021-03-09 13:56:58.037000
186498091,168580686,2021-01-29 23:52:06.552000,2021-02-03 12:51:24.145000,2021-02-03 12:51:24.788000,false,"Gold Coast, Queensland, Australia",rejected,,2,26000,,10605233,,,,false,2021-03-09 13:58:08.133000
186830718,168905273,2021-02-02 08:15:02.187000,2021-02-24 13:03:18.002000,2021-02-24 13:03:18.280000,false,"Johannesburg, Gauteng, South Africa",rejected,,2,26000,,11653734,,,,false,2021-03-09 13:58:33.768000
187421139,169472483,2021-02-06 11:37:00.749000,2021-02-24 16:08:42.735000,2021-02-24 16:08:42.979000,false,"Randburg, Gauteng, South Africa",rejected,,2,26000,,11653734,,,,false,2021-03-09 13:59:39.397000
188127526,170155287,2021-02-11 21:45:05.515000,2021-02-19 14:52:29.549000,2021-02-19 14:52:29.839000,false,"Cape Town, Western Cape, South Africa",rejected,,2,15380,,12022144,,,,false,2021-03-09 14:00:56.413000
189114187,171104458,2021-02-20 13:32:01.025000,2021-03-04 19:31:19.793000,2021-03-05 19:31:20.362000,false,,rejected,,2,9,,11623160,,,,false,2021-03-09 14:03:15.803000
190495181,172440589,2021-03-03 14:59:02.511000,2021-03-04 12:24:05.516000,2021-03-05 12:24:05.711000,false,"Pietermaritzburg, Kwazulu-Natal, South Africa",rejected,,2,26000,,12915046,,,,false,2021-03-09 14:06:05.043000
147073498,131092811,2020-01-09 02:48:03.560000,2020-01-20 14:13:09.046000,2020-01-21 14:13:12.904000,false,,rejected,,7,9,,9110496,,,,false,2021-03-09 13:19:56.053000
147616585,131609690,2020-01-14 07:23:02.761000,2020-01-21 13:00:56.908000,2020-01-21 13:00:57.593000,false,"Cape Town, Western Cape, South Africa",rejected,,2,26000,,8480562,,,,false,2021-03-09 13:21:33.415000
151256300,135093707,2020-02-16 23:27:00.920000,2020-02-17 10:01:04.895000,2020-02-17 10:01:05.346000,false,"Khayelitsha, Western Cape, South Africa",rejected,,2,15703,,9558047,,,,false,2021-03-09 13:31:45.485000
151291354,135128260,2020-02-17 09:37:02.644000,2020-02-17 19:00:35.935000,2020-02-18 07:15:06.234000,false,,rejected,,2,26000,,9585626,,,,false,2021-03-09 13:31:50.749000
154184366,159561379,2020-03-13 09:19:02.654000,2020-03-17 06:07:27.379000,2020-11-12 13:24:04.267000,false,,rejected,,2,15703,,9410998,,,,false,2021-03-09 13:40:18.333000
154896269,138580533,2020-03-23 05:44:02.729000,2020-03-23 06:22:33.758000,2020-03-24 11:00:05.962000,false,"Cape Town, Western Cape, South Africa",rejected,,2,15703,,9455729,,,,false,2021-03-09 13:41:44.826000
184919102,177343573,2021-01-18 11:28:00.572000,2021-01-18 12:34:02.413000,2021-05-04 12:39:54.072000,false,"Cape Town, Western Cape, South Africa",rejected,,2,15703,,11546382,,,,false,2021-05-04 18:27:33.788000
151237970,135075429,2020-02-16 18:24:03.984000,2021-05-10 12:45:10.897000,2021-05-10 12:45:11.073000,false,,rejected,,2,16561,,9528596,,,,false,2021-05-10 18:30:25.553000
190075010,172033841,2021-02-28 11:55:01.048000,2021-03-09 20:08:57.455000,2021-05-10 12:22:51.337000,false,"Bloemfontein, Free State, South Africa",rejected,,2,26000,,12936888,,,,false,2021-05-10 18:28:45.184000
151701511,128142278,2020-02-20 11:14:01.301000,2021-05-10 12:19:41.281000,2021-05-10 12:19:41.479000,false,,rejected,,2,26000,,9528440,,,,false,2021-05-10 18:28:05.777000
198878391,180444214,2021-05-11 15:50:06.816000,,2021-05-11 15:50:07.341000,false,,active,,2,,,13233413,,,,false,2021-05-11 18:28:00.318000
198987306,180549073,2021-05-12 09:22:02.485000,2021-05-20 11:26:28.616000,2021-05-20 11:26:29.198000,false,,rejected,,2,26000,,13234901,,,,false,2021-05-20 12:29:25.945000
198180965,179774469,2021-05-05 10:02:01.910000,2021-05-26 09:16:55.192000,2021-05-26 09:16:55.237000,false,"Cape Town, Western Cape, South Africa",rejected,,2,26000,,10605233,,,,false,2021-05-26 12:55:46.551000
183519503,165842670,2021-01-07 09:46:00.751000,2021-01-07 11:50:12.412000,2021-01-11 07:15:01.029000,false,"Polokwane, Limpopo, South Africa",rejected,,2,15703,,11546382,,,,false,2021-03-09 13:50:13.978000
183774996,165969827,2021-01-08 07:41:01.303000,2021-01-14 10:19:47.614000,2021-01-14 10:19:48.835000,false,"Durban, Kwazulu-Natal, South Africa",rejected,,2,26000,,10943969,,,,false,2021-03-09 13:50:33.874000
184654002,166812060,2021-01-15 10:37:16.456000,2021-01-20 18:03:17.624000,2021-01-22 18:03:19.453000,false,,rejected,,27,16079,1192075,11623160,,,,false,2021-03-09 13:52:57.220000
184786146,166938911,2021-01-16 17:21:03.555000,2021-01-21 14:52:03.602000,2021-01-21 14:52:53.099000,false,"Sandton, Gauteng, South Africa",rejected,,2,26000,,11653734,,,,false,2021-03-09 13:53:22.297000
186808201,168883147,2021-02-02 03:51:01.471000,2021-02-24 07:26:34.828000,2021-02-24 07:26:34.885000,false,"Harare, Zimbabwe",rejected,,2,17601,,11687474,,,,false,2021-03-09 13:58:32.301000
152477713,136271564,2020-02-27 08:14:02.640000,2020-03-02 16:05:12.416000,2020-03-06 10:34:16.302000,false,,rejected,,33,15703,,9411062,,,,false,2021-03-09 13:36:17.476000
153116080,136887651,2020-03-04 13:21:02.584000,2020-03-05 12:55:21.849000,2020-03-06 12:55:22.731000,false,,rejected,,2,15703,,9410998,,,,false,2021-03-09 13:38:15.254000
191996748,173857188,2021-03-14 19:20:01.006000,2021-03-18 14:36:20.994000,2021-03-18 14:36:21.258000,false,"Cape Town, Western Cape, South Africa",rejected,,2,15703,,13023766,,,,false,2021-03-18 18:31:38.587000
194828213,176581983,2021-04-07 09:56:01.710000,2021-04-15 12:12:01.848000,2021-04-15 12:12:02.485000,false,,rejected,,2,26000,,13234901,,,,false,2021-04-15 12:29:27.742000
196210463,177893897,2021-04-19 07:13:01.073000,2021-04-21 15:56:37.913000,2021-04-21 15:56:38.248000,false,"Pretoria, Gauteng, South Africa",rejected,,2,26000,,13169768,,,,false,2021-04-21 18:28:24.957000
197050752,178695663,2021-04-26 10:50:02.568000,,2021-04-26 10:50:03.017000,false,"Mushin, Lagos, Nigeria",active,,2,,,11155888,,,,false,2021-04-26 12:28:42.735000
152073276,135884610,2020-02-24 13:58:02.467000,2021-05-10 12:24:24.532000,2021-05-10 12:24:24.662000,false,,rejected,,2,18053,,9557872,,,,false,2021-05-10 18:28:22.596000
199143310,180686471,2021-05-13 10:35:03.556000,2021-05-18 14:04:05.858000,2021-05-18 14:04:06.713000,false,"Johannesburg, Gauteng, South Africa",rejected,,2,15703,,13539556,,,,false,2021-05-18 18:29:24.525000
200636150,182120012,2021-05-26 11:36:27.503000,,2021-05-27 07:09:25.595000,false,,active,,13,,1241025,13367393,,,,false,2021-05-27 12:56:37.823000
172966860,155828090,2020-10-01 07:58:00.737000,2020-10-07 12:50:42.654000,2020-10-07 12:50:43.044000,false,"Lagos, Nigeria",rejected,,2,16079,,10605233,,,,false,2021-03-09 13:46:57.790000
184365731,166534749,2021-01-13 11:25:01.080000,2021-01-18 07:39:10.222000,2021-01-19 07:39:11.275000,false,"Johannesburg, Gauteng, South Africa",rejected,,2,15703,,11546382,,,,false,2021-03-09 13:51:22.505000
184506010,166668987,2021-01-14 08:06:01.139000,2021-01-18 07:44:05.925000,2021-01-19 07:44:09.083000,false,"Cape Town, Western Cape, South Africa",rejected,,2,15703,,11546382,,,,false,2021-03-09 13:51:27.620000
184510349,166673177,2021-01-14 09:30:03.156000,2021-01-25 14:55:33.709000,2021-01-25 14:55:35.078000,false,,rejected,,2,26000,,11111895,,,,false,2021-03-09 13:51:47.531000
184547821,166709468,2021-01-14 16:52:06.235000,2021-01-15 06:48:30.551000,2021-01-17 06:48:31.247000,false,,rejected,,2,15703,,11623159,,,,false,2021-03-09 13:52:12.882000
187033082,169101156,2021-02-03 15:42:06.362000,2021-02-18 08:41:19.720000,2021-02-18 08:41:20.285000,false,,rejected,,2,15703,,11111894,,,,false,2021-03-09 13:59:13.869000
148211470,132179222,2020-01-19 19:11:01.188000,2020-01-29 20:30:02.304000,2020-01-30 20:30:11.033000,false,"Johannesburg, Gauteng, South Africa",rejected,,2,26000,,8480562,,,,false,2021-03-09 13:22:44.315000
148656252,132609777,2020-01-23 08:11:02.300000,2020-01-27 08:15:19.871000,2020-01-27 08:15:20.537000,false,,rejected,,2,26000,,9404594,,,,false,2021-03-09 13:24:17.017000
151416460,135249936,2020-02-18 10:21:31.287000,,2020-03-12 15:53:57.989000,false,,active,,189050,,441896,8355977,,,,false,2021-03-09 13:32:56.656000
192061681,173921112,2021-03-15 12:53:43.922000,2021-03-16 08:16:19.963000,2021-03-16 08:16:20.582000,false,"George, Western Cape, South Africa",rejected,,2,26000,,12915046,,,,false,2021-03-16 12:32:22.113000
183378226,176167245,2021-01-06 16:11:00.654000,2021-01-07 14:11:52.539000,2021-04-12 11:22:49.886000,false,"Pretoria, Gauteng, South Africa",rejected,,2,26000,,11202778,,,,false,2021-04-12 12:28:14.582000
194673320,128677095,2021-04-06 08:36:01.802000,2021-04-21 09:33:11.514000,2021-04-21 09:33:12.888000,false,,rejected,,2,29609,,13233413,,,,false,2021-04-21 12:28:39.606000
187484185,169535031,2021-02-07 11:11:01.461000,2021-04-21 07:21:23.516000,2021-04-21 07:21:24.068000,false,"Grahamstown, Eastern Cape, South Africa",rejected,,2,26000,,11653715,,,,false,2021-04-21 12:27:57.910000
197796063,179407538,2021-05-02 03:32:00.704000,,2021-05-02 03:32:01.386000,false,,active,,2,,,13233413,,,,false,2021-05-02 06:29:02.294000
187773637,169816607,2021-02-09 17:16:01.205000,2021-05-19 11:08:54.844000,2021-05-19 11:08:55.386000,false,"Sandton, Gauteng, South Africa",rejected,,2,9,,11653715,,,,false,2021-05-19 12:27:47.497000
152972595,136750820,2020-03-03 10:04:03.930000,2021-05-19 09:33:06.459000,2021-05-19 09:33:06.536000,false,,rejected,,2,14721,,9676845,,,,false,2021-05-19 12:27:27.605000
199286710,180824124,2021-05-14 13:54:03.003000,2021-05-21 02:51:45.535000,2021-05-21 06:00:02.949000,false,"Johannesburg, Gauteng, South Africa",rejected,,2,15221,,13575946,,,,false,2021-05-21 06:27:30.299000
198619936,181971924,2021-05-09 13:57:01.889000,2021-05-10 17:31:27.451000,2021-05-25 11:57:06.819000,false,,rejected,,33,26000,,13169768,,,,false,2021-05-25 12:55:20.654000
169346131,152317604,2020-08-31 19:10:05.170000,2020-09-02 10:18:36.602000,2020-09-02 10:18:37.262000,false,,rejected,,33,26000,,8287838,,,,false,2021-03-09 13:46:38.841000
184817721,166970319,2021-01-17 02:29:02.581000,2021-01-18 07:54:12.472000,2021-01-19 08:13:17.540000,false,"Cape Town, Western Cape, South Africa",rejected,,2,15703,,11546382,,,,false,2021-03-09 13:53:24.490000
185727106,167847464,2021-01-24 20:58:01.985000,2021-01-25 20:06:51.076000,2021-01-25 20:06:51.591000,false,,rejected,,2,26000,,11352363,,,,false,2021-03-09 13:56:33.702000
148657208,132610717,2020-01-23 08:32:02.842000,2020-01-27 08:15:41.660000,2020-01-27 08:15:42.309000,false,,rejected,,2,26000,,9404594,,,,false,2021-03-09 13:24:17.757000
148690764,132643101,2020-01-23 16:45:38.167000,2020-01-23 18:21:57.137000,2020-01-23 18:21:57.186000,false,,rejected,,,15380,1145868,8338215,,,,false,2021-03-09 13:24:37.151000
150528181,134397130,2020-02-10 09:40:02.820000,2020-02-18 13:59:48.458000,2020-02-18 13:59:49.261000,false,,rejected,,2,15703,,9537191,,,,false,2021-03-09 13:27:49.460000
150828608,134679811,2020-02-12 11:57:02.483000,2021-01-27 12:24:49.860000,2021-01-27 12:24:49.939000,false,"Cape Town, Western Cape, South Africa",rejected,,2,33,,9558048,,,,false,2021-03-09 13:29:23.195000
151344878,169626375,2020-02-17 20:09:03.243000,2020-02-18 06:56:38.250000,2021-03-02 11:56:44.999000,false,,rejected,,2,15703,,9410998,,,,false,2021-03-09 13:32:17.217000
152194608,96771105,2020-02-25 07:38:12.052000,,2020-03-25 13:13:42.853000,true,,converted,,27,,1294352,,,,,false,2021-03-09 13:35:08.174000
152965596,136743995,2020-03-03 07:44:03.235000,2020-03-03 09:33:38.326000,2020-03-03 09:33:38.717000,false,,rejected,,2,15703,,9411062,,,,false,2021-03-09 13:37:31.615000
164207377,147360517,2020-07-13 11:07:01.470000,2020-07-22 09:59:52.420000,2020-07-22 09:59:52.700000,false,,rejected,,33,26000,,8287838,,,,false,2021-03-09 13:44:14.961000
167860050,150892059,2020-08-18 20:56:02.439000,2020-08-20 11:37:50.461000,2020-08-20 11:37:51.206000,false,,rejected,,33,26000,,8287838,,,,false,2021-03-09 13:45:46.633000
191392900,173303419,2021-03-10 19:06:04.899000,2021-03-16 14:34:06.737000,2021-03-16 14:34:08.333000,false,"Cape Town, Western Cape, South Africa",rejected,,2,15703,,13023766,,,,false,2021-03-16 18:32:56.035000
190483098,172428866,2021-03-03 12:56:02.610000,2021-04-21 10:15:52.307000,2021-04-21 10:15:52.927000,false,"Cape Town, Western Cape, South Africa",rejected,,2,26000,,12936979,,,,false,2021-04-21 12:28:17.026000
197750256,179361964,2021-05-01 09:07:01.146000,2021-05-03 13:25:18.357000,2021-05-03 13:25:18.832000,false,"Cape Town, Western Cape, South Africa",rejected,,2,26000,,13428453,,,,false,2021-05-03 18:27:56.650000
198168801,179762768,2021-05-05 06:35:01.539000,2021-05-06 13:28:29.482000,2021-05-06 13:28:29.778000,false,"Cape Town, Western Cape, South Africa",rejected,,2,26000,,13428453,,,,false,2021-05-06 18:27:44.714000
198215584,179807644,2021-05-05 15:57:04.764000,,2021-05-26 09:10:53.063000,false,"Pretoria, Gauteng, South Africa",active,,2,,,13428460,,,,false,2021-05-26 12:56:02.069000
181766692,163377513,2020-12-18 15:35:01.981000,2021-01-07 13:12:28.591000,2021-03-03 08:42:31.707000,false,"Johannesburg, Gauteng, South Africa",rejected,,2,15703,,11202778,,,,false,2021-03-09 13:48:53.626000
199134995,180678400,2021-05-13 07:48:01.617000,2021-05-23 18:49:13.927000,2021-05-23 18:49:14.241000,false,,rejected,,2,26000,,13234901,,,,false,2021-05-24 00:55:04.163000
200097984,181473718,2021-05-21 08:38:03.793000,,2021-05-26 10:03:54.069000,false,"Ekurhuleni, Gauteng, South Africa",active,,2,,,12914787,,,,false,2021-05-26 12:56:07.347000
200476995,181967401,2021-05-25 10:51:05.970000,2021-05-26 03:21:49.246000,2021-05-26 11:00:07.010000,false,"Cape Town, Western Cape, South Africa",rejected,,2,15703,,13575945,,,,false,2021-05-26 12:56:56.019000
168791876,151778778,2020-08-26 09:03:03.309000,2020-09-02 10:11:10.996000,2020-09-02 10:11:11.491000,false,"Cape Town, Western Cape, South Africa",rejected,,2,26000,,8287838,,,,false,2021-03-09 13:46:15.790000
183176432,165555815,2021-01-05 07:55:01.568000,2021-02-04 14:26:44.778000,2021-02-04 14:26:44.994000,false,"Johannesburg, Gauteng, South Africa",rejected,,2,19264,,11155888,,,,false,2021-03-09 13:49:41.691000
186427742,168514280,2021-01-29 14:29:01.378000,2021-02-24 16:15:15.815000,2021-02-24 16:15:22.363000,false,"Cape Town, Western Cape, South Africa",rejected,,2,26000,,10943969,,,,false,2021-03-09 13:58:06.677000
146658265,130738893,2020-01-07 06:05:01.615000,2020-01-22 14:07:17.980000,2020-01-22 14:07:18.890000,false,"Cape Town, Western Cape, South Africa",rejected,,2,9,,9171435,,,,false,2021-03-09 13:18:03.779000
147575910,131569717,2020-01-14 00:06:04.278000,2020-01-28 11:58:51.470000,2020-01-28 11:58:52.381000,false,"Cape Town, Western Cape, South Africa",rejected,,2,16079,,9172553,,,,false,2021-03-09 13:21:31.927000
149164440,133090941,2020-01-28 14:25:07.412000,2020-03-05 08:45:17.033000,2020-03-05 08:45:17.132000,false,,rejected,,2,15703,,9110496,,,,false,2021-03-09 13:25:47.121000
151538095,135366787,2020-02-19 05:02:01.420000,2020-03-27 09:14:09.620000,2020-03-27 09:14:10.429000,false,,rejected,,2,30992,,9528595,,,,false,2021-03-09 13:33:05.375000
153929578,137668744,2020-03-11 14:47:01.471000,2020-03-11 16:08:44.733000,2020-03-12 16:08:49.959000,false,,rejected,,2,15703,,9410998,,,,false,2021-03-09 13:39:56.563000
191163667,173084822,2021-03-09 07:31:47.391000,2021-03-16 15:31:53.243000,2021-03-16 15:31:53.334000,false,"Cape Town, Western Cape, South Africa",rejected,,2,14721,,11836057,,,,false,2021-03-16 18:32:32.306000
192790194,174623512,2021-03-20 23:05:00.693000,2021-04-21 10:18:36.173000,2021-04-21 10:18:36.393000,false,,rejected,,7,26000,,12936979,,,,false,2021-04-21 12:28:19.321000
198867407,176909543,2021-05-11 14:41:06.389000,2021-05-12 04:58:06.099000,2021-05-12 04:58:06.564000,false,"Parow, Western Cape, South Africa",rejected,,2,26000,,13169768,,,,false,2021-05-12 06:28:23.072000
193697323,175490639,2021-03-28 13:03:01.305000,2021-05-20 10:54:55.465000,2021-05-20 10:54:55.743000,false,"Cape Town, Western Cape, South Africa",rejected,,2,9,,12936979,,,,false,2021-05-20 12:27:53.108000
194819591,180682704,2021-04-07 07:57:02.246000,2021-04-15 09:51:09.705000,2021-05-25 06:38:16.680000,false,,rejected,,2,26000,,13233413,,,,false,2021-05-25 06:57:10.893000
184765892,166917936,2021-01-16 08:36:00.856000,2021-01-19 18:43:58.175000,2021-01-21 18:43:58.790000,false,,rejected,,2,26000,,11621390,,,,false,2021-03-09 13:53:18.912000
185438984,167569795,2021-01-21 22:09:04.150000,2021-01-22 06:40:59.390000,2021-01-25 06:15:01.886000,false,"Pietermaritzburg, Kwazulu-Natal, South Africa",rejected,,2,15703,,11546382,,,,false,2021-03-09 13:55:46.395000
186158321,168257950,2021-01-27 17:18:01.190000,2021-01-29 05:58:19.637000,2021-02-01 06:15:02.167000,false,"Johannesburg, Gauteng, South Africa",rejected,,2,15703,,11546383,,,,false,2021-03-09 13:57:43.043000
187564133,169614023,2021-02-08 10:01:01.124000,2021-02-11 10:00:05.182000,2021-02-11 10:00:05.970000,false,"Midrand, Gauteng, South Africa",rejected,,2,26000,,10943969,,,,false,2021-03-09 13:59:44.736000
189582819,171560428,2021-02-24 07:37:02.225000,,2021-03-08 09:50:24.211000,false,,active,,7,,,12845041,,,,false,2021-03-09 14:04:06.138000
146669086,130749533,2020-01-07 09:28:02.758000,2020-02-14 15:44:36.276000,2020-02-14 15:44:38.353000,false,,rejected,,2,9,,9110601,,,,false,2021-03-09 13:18:25.456000
151061021,134902268,2020-02-14 03:51:03.777000,2020-02-25 14:21:04.319000,2020-02-25 14:21:04.914000,false,,rejected,,2,15703,,9585627,,,,false,2021-03-09 13:30:44.542000
152481615,136275361,2020-02-27 09:41:01.236000,2020-02-27 11:09:55.804000,2020-02-27 11:09:56.876000,false,,rejected,,7,26000,,3926545,,,,false,2021-03-09 13:36:18.919000
152982020,136759868,2020-03-03 13:00:02.602000,2020-03-06 10:40:47.100000,2020-03-06 10:40:47.998000,false,"Centurion, Gauteng, South Africa",rejected,,33,26000,,9046650,,,,false,2021-03-09 13:37:36.545000
164107172,147261688,2020-07-11 13:59:02.091000,2020-07-22 09:58:38.010000,2020-07-22 09:58:39.254000,false,"Malmesbury, Western Cape, South Africa",rejected,,2,26000,,8287838,,,,false,2021-03-09 13:44:13.584000
186271945,168365688,2021-01-28 10:10:00.776000,2021-03-24 11:32:20.264000,2021-03-24 11:32:20.869000,false,,rejected,,2,16561,,11352363,,,,false,2021-03-24 12:32:04.177000
195814354,177517591,2021-04-15 04:48:02.580000,,2021-04-15 04:48:03.239000,false,"Johannesburg, Gauteng, South Africa",active,,2,,,12845881,,,,false,2021-04-15 06:27:53.503000
196358282,176433441,2021-04-20 06:42:01.325000,2021-04-21 09:27:44.446000,2021-04-21 09:27:44.794000,false,,rejected,,2,26000,,11623159,,,,false,2021-04-21 12:28:44.078000
152134064,178571802,2020-02-24 21:36:04.797000,2020-03-06 10:28:13.239000,2021-05-03 13:12:18.863000,false,"Cape Town, Western Cape, South Africa",rejected,,2,26000,,8338215,,,,false,2021-05-03 18:27:30.446000
199459223,180992402,2021-05-16 20:52:02.484000,2021-05-18 13:38:24.019000,2021-05-18 13:38:24.329000,false,"East London, Eastern Cape, South Africa",rejected,,2,26000,,13575945,,,,false,2021-05-18 18:29:28.399000
199848453,181362678,2021-05-19 14:37:01.741000,,2021-05-19 14:37:02.599000,false,"Johannesburg, Gauteng, South Africa",active,,2,,,13198602,,,,false,2021-05-19 18:29:26.317000
184522527,166683699,2021-01-14 13:12:01.609000,2021-01-15 08:48:05.366000,2021-01-20 06:42:29.855000,false,,rejected,,2,26000,,11621390,,,,false,2021-03-09 13:52:08.568000
148534376,132493509,2020-01-22 12:43:03.186000,2020-02-12 07:24:32.414000,2020-02-12 07:24:33.213000,false,,rejected,,2,9,,9404606,,,,false,2021-03-09 13:23:52.458000
151560948,135388727,2020-02-19 11:19:50.680000,,2020-03-31 11:38:44.748000,false,,active,,13,,471194,9110501,,,,false,2021-03-09 13:33:31.374000
151734326,54559739,2020-02-20 17:31:01.846000,2020-03-25 17:13:52.383000,2020-03-26 06:00:04.248000,false,,rejected,,2,18053,,9585626,,,,false,2021-03-09 13:33:57.394000
162937827,146168451,2020-06-30 08:33:02.288000,2020-07-09 07:44:04.601000,2020-07-09 07:44:04.969000,false,"Durbanville, Western Cape, South Africa",rejected,,2,26000,,8287838,,,,false,2021-03-09 13:43:24.301000
164985493,148111373,2020-07-21 08:31:02.002000,2020-07-22 10:08:06.458000,2020-07-22 10:08:07.283000,false,"Cape Town, Western Cape, South Africa",rejected,,2,26000,,8287838,,,,false,2021-03-09 13:44:35.122000
168592797,151586004,2020-08-25 05:01:04.335000,2020-09-02 09:57:23.500000,2020-09-02 09:57:24.273000,false,"Cape Town, Western Cape, South Africa",rejected,,2,26000,,8287838,,,,false,2021-03-09 13:46:11.728000
193558762,175355262,2021-03-26 15:26:12.082000,2021-04-21 07:41:49.598000,2021-04-21 07:41:49.883000,false,"Durban, Kwazulu-Natal, South Africa",rejected,,2,26000,,11687471,,,,false,2021-04-21 12:28:36.046000
198849675,180416741,2021-05-11 11:57:01.451000,2021-05-18 13:42:49.855000,2021-05-18 13:42:50.918000,false,"Johannesburg, Gauteng, South Africa",rejected,,2,26000,,13513109,,,,false,2021-05-18 18:28:35.994000
195852977,177549129,2021-04-15 14:13:00.780000,2021-05-20 10:44:52.078000,2021-05-20 10:44:52.697000,false,"Johannesburg, Gauteng, South Africa",rejected,,2,9,,12484385,,,,false,2021-05-20 12:27:54.611000
150686232,134547334,2020-02-11 13:02:04.789000,2020-03-17 11:31:10.370000,2020-03-18 11:31:16.390000,false,,rejected,,2,26000,,9557492,,,,false,2021-03-09 13:27:55.373000
150965511,134811251,2020-02-13 11:06:03.309000,2021-01-27 12:24:50.326000,2021-01-27 12:24:50.429000,false,"Cape Town, Western Cape, South Africa",rejected,,2,33,,9558048,,,,false,2021-03-09 13:30:15.280000
154705837,138398834,2020-03-19 23:37:02.742000,2020-03-23 11:29:59.170000,2020-03-23 11:30:00.043000,false,,rejected,,2,26000,,9557872,,,,false,2021-03-09 13:41:26.587000
162462025,60155780,2020-06-24 16:14:04.395000,2020-06-29 10:45:46.978000,2020-07-31 17:34:24.845000,false,"Cape Town, Western Cape, South Africa",rejected,,2,26000,,8287838,,,,false,2021-03-09 13:42:43.489000
162663604,145900840,2020-06-26 16:01:00.785000,2020-07-06 12:35:37.096000,2020-07-06 12:35:37.933000,false,"Cape Town, Western Cape, South Africa",rejected,,2,26000,,8287838,,,,false,2021-03-09 13:43:05.072000
184641071,166799576,2021-01-15 06:29:00.900000,2021-05-10 12:48:32.296000,2021-05-10 12:48:32.398000,false,"Johannesburg, Gauteng, South Africa",rejected,,2,16561,,11202778,,,,false,2021-05-10 18:31:38.233000
200322891,181818289,2021-05-24 09:03:04.485000,,2021-05-25 15:50:26.580000,false,"Cape Town, Western Cape, South Africa",active,,2,,,13198602,,,,false,2021-05-25 18:55:24.500000
189185716,171175603,2021-02-21 16:06:02.112000,2021-02-22 10:36:52.299000,2021-02-24 10:36:53.508000,false,,rejected,,2,26000,,12273314,,,,false,2021-03-09 14:03:17.282000
146809014,130884074,2020-01-08 12:22:00.905000,2020-01-13 10:37:43.650000,2020-01-13 10:37:44.257000,false,"Cape Town, Western Cape, South Africa",rejected,,2,19264,,9186347,,,,false,2021-03-09 13:19:32.346000
147921361,131901908,2020-01-16 15:45:05.309000,2020-01-20 14:13:05.108000,2020-01-21 14:13:08.104000,false,,rejected,,2,9,,9110496,,,,false,2021-03-09 13:22:35.024000
151582463,135409033,2020-02-19 15:47:50.360000,,2020-02-19 15:47:50.685000,true,,active,,67028,,,,,,,false,2021-03-09 13:33:32.107000
151792590,135610890,2020-02-21 01:31:00.909000,2020-03-25 17:13:52.371000,2020-03-26 06:00:04.211000,false,,rejected,,2,18053,,9585626,,,,false,2021-03-09 13:33:58.100000
152646543,136432434,2020-02-28 19:03:06.657000,2020-03-05 11:16:57.649000,2020-03-06 11:17:02.214000,false,,rejected,,2,26000,,9648370,,,,false,2021-03-09 13:36:45.878000
182674781,165078192,2020-12-30 05:14:02.509000,2021-03-01 11:56:42.026000,2021-03-02 11:56:45.735000,false,"Johannesburg, Gauteng, South Africa",rejected,,2,26000,,10943971,,,,false,2021-03-09 13:49:16.254000
184966583,167117203,2021-01-18 19:08:05.286000,2021-01-21 06:53:27.416000,2021-01-21 06:53:27.921000,false,Johannesburg,rejected,,2,20390,,11653715,,,,false,2021-03-09 13:54:27.765000
185639738,167761985,2021-01-23 17:48:03.221000,2021-01-25 19:46:29.605000,2021-01-25 19:46:30.198000,false,,rejected,,2,16079,,11352363,,,,false,2021-03-09 13:56:11.361000
189760718,171732137,2021-02-25 12:09:01.890000,2021-02-28 04:01:47.714000,2021-02-28 04:01:48.019000,false,"Cape Town, Western Cape, South Africa",rejected,,2,26000,,11836057,,,,false,2021-03-09 14:04:29.296000
146666628,130747119,2020-01-07 08:35:03.243000,2020-01-20 14:13:12.063000,2020-01-21 14:13:14.713000,false,,rejected,,2,9,,9110496,,,,false,2021-03-09 13:18:23.461000
146803198,130878407,2020-01-08 10:21:03.780000,2020-01-09 12:26:34.872000,2020-01-13 06:00:05.628000,false,,rejected,,2,15703,,9110598,,,,false,2021-03-09 13:19:14.150000
147095811,131114895,2020-01-09 08:05:00.734000,2020-01-09 14:54:55.985000,2020-01-10 14:54:59.584000,false,"Cape Town, Western Cape, South Africa",rejected,,2,26000,,9205871,,,,false,2021-03-09 13:20:14.238000
147108605,131127384,2020-01-09 12:38:02.841000,2020-03-30 13:51:44.142000,2020-03-31 13:52:28.029000,false,"Johannesburg, Gauteng, South Africa",rejected,,2,26000,,9186349,,,,false,2021-03-09 13:20:20.104000
147768715,130207729,2020-01-15 11:24:58.066000,2020-02-10 09:02:27.289000,2020-02-10 09:02:27.720000,false,,rejected,,13,7,689111,9406424,,,,false,2021-03-09 13:21:56.653000
