id,name,created_at,updated_at,job_id,_fivetran_deleted,_fivetran_synced
13023768,Case Study,2021-03-08 13:59:58.340000,2021-03-18 09:54:36.318000,1744688,false,2021-03-18 12:29:32.498000
13233419,Offer,2021-03-31 07:26:20.298000,2021-03-31 07:34:26.359000,1773303,false,2021-03-31 08:30:37.847000
13513112,Competency Based Interview,2021-05-04 11:22:45.558000,2021-05-04 11:22:45.558000,1810989,false,2021-05-04 12:28:15.288000
9676975,Reference Check,2020-02-26 09:17:23.214000,2020-02-26 09:17:23.214000,1303067,false,2021-03-09 14:08:05.706000
11546386,StrengthFinders,2021-01-05 07:32:32.901000,2021-02-11 04:58:33.907000,1543419,false,2021-03-09 14:08:06.738000
11836063,Final Interview,2021-01-30 09:12:35.625000,2021-02-01 16:23:13.029000,1583059,false,2021-03-09 14:08:07.404000
13650330,Technical Interview/Case Study,2021-05-19 07:25:17.168000,2021-05-19 07:27:51.970000,1828636,false,2021-05-19 12:28:37.251000
9457012,Application Review,2020-01-27 15:25:20.327000,2020-01-27 15:25:25.329000,1274680,false,2021-03-09 14:08:02.976000
9779486,Reference Check,2020-03-11 16:01:37.626000,2020-03-11 16:08:13.044000,1316956,false,2021-03-09 14:08:05.708000
11687477,Reference Check,2021-01-21 13:40:07.875000,2021-01-21 13:40:07.875000,1562421,false,2021-03-09 14:08:07.403000
12273316,Preliminary Phone Screen,2021-02-09 15:02:55.468000,2021-02-09 15:14:18.846000,1644205,false,2021-03-09 14:08:07.405000
9537064,Preliminary Screening,2020-02-06 09:27:29.108000,2020-02-06 09:27:29.108000,1285352,false,2021-03-09 14:08:03.733000
9796075,Final Interview,2020-03-13 17:43:32.698000,2020-03-13 17:43:32.698000,1319034,false,2021-03-09 14:08:05.709000
12915047,Meet and Greet,2021-02-23 17:50:06.604000,2021-02-23 17:51:34.148000,1730731,false,2021-03-09 14:08:07.787000
9518681,Face to Face,2020-02-04 12:53:10.731000,2020-02-04 12:53:10.731000,1282825,false,2021-03-09 14:08:03.729000
9528445,Offer,2020-02-05 11:08:53.816000,2020-02-05 11:08:53.816000,1284156,false,2021-03-09 14:08:03.730000
11202785,Offer,2020-11-26 12:15:52.523000,2021-01-12 18:32:11.211000,1497118,false,2021-03-09 14:08:06.734000
13134644,StrengthFinders,2021-03-19 11:54:53.714000,2021-03-19 11:54:53.714000,1760356,false,2021-03-19 12:31:24.794000
12914793,Reference Check,2021-02-23 17:36:48.679000,2021-04-12 10:25:28.721000,1730696,false,2021-04-12 12:29:08.931000
13234904,Final Interviews,2021-03-31 12:32:27.813000,2021-05-05 10:10:21.848000,1773497,false,2021-05-05 12:28:56.677000
9444248,Offer,2020-01-24 09:38:03.096000,2020-01-24 09:55:28.321000,1272962,false,2021-03-09 14:08:02.975000
9557497,Reference Check,2020-02-10 12:15:01.226000,2020-02-10 12:15:01.226000,1288183,false,2021-03-09 14:08:03.734000
9796076,Reference Check,2020-03-13 17:43:32.727000,2020-03-13 17:43:32.727000,1319034,false,2021-03-09 14:08:05.709000
11623162,Remote Assessment,2021-01-13 16:12:09.916000,2021-01-13 16:17:35.912000,1553791,false,2021-03-09 14:08:06.739000
13650784,Face to Face,2021-05-19 09:00:52.467000,2021-05-19 09:00:52.467000,1828701,false,2021-05-19 12:28:37.252000
9455733,StrengthFinders,2020-01-27 11:20:46.737000,2020-01-27 11:20:46.737000,1274504,false,2021-03-09 14:08:02.976000
12323339,Reference Check,2021-02-10 09:12:23.931000,2021-02-18 10:43:57.867000,1650990,false,2021-03-09 14:08:07.405000
9404620,90min WHO Interview,2020-01-19 13:08:39.544000,2020-01-24 13:29:48.441000,1268061,false,2021-03-09 14:08:02.973000
9585628,Technical Interview,2020-02-12 15:06:30.999000,2020-02-12 15:06:30.999000,1290973,false,2021-03-09 14:08:04.781000
13550112,WHO Interview,2021-05-07 08:02:39.168000,2021-05-07 08:03:25.181000,1815883,false,2021-05-07 12:28:27.560000
9671517,Offer,2020-02-25 17:47:03.813000,2020-02-25 17:47:03.813000,1302363,false,2021-03-09 14:08:04.784000
9686042,Preliminary Phone Screen,2020-02-27 10:15:52.218000,2020-02-27 10:15:52.218000,1299254,false,2021-03-09 14:08:04.783000
9537194,Remote Assessment,2020-02-06 09:58:42.836000,2020-02-06 09:58:42.836000,1285372,false,2021-03-09 14:08:03.734000
9593890,Case Study,2020-02-13 09:10:08.113000,2020-02-13 09:10:08.113000,1292092,false,2021-03-09 14:08:04.781000
11141085,StrengthFinders,2020-11-23 16:01:12.069000,2021-02-04 14:50:41.455000,1487978,false,2021-03-09 14:08:05.711000
9404608,90min WHO Interview,2020-01-19 12:41:48.905000,2020-01-24 13:27:39.672000,1268057,false,2021-03-09 14:08:02.972000
9457023,Remote Assessment,2020-01-27 15:26:10.676000,2020-01-27 15:26:14.789000,1274680,false,2021-03-09 14:08:03.727000
9404609,Case Study,2020-01-19 12:42:25.798000,2020-01-19 12:45:23.836000,1268057,false,2021-03-09 14:08:02.972000
13134641,Technical Interview/Case Study,2021-03-19 11:54:53.658000,2021-03-19 11:54:53.658000,1760356,false,2021-03-19 12:31:24.792000
11155890,Meet and greet,2020-11-24 15:08:30.059000,2021-04-07 10:10:53.147000,1490070,false,2021-04-07 12:28:41.840000
9805220,Offer,2020-03-17 08:54:24.342000,2020-03-17 08:54:24.342000,1320337,false,2021-03-09 14:08:05.709000
12936890,Face to Face,2021-02-25 15:56:28.424000,2021-02-25 15:56:28.424000,1733614,false,2021-03-09 14:08:07.788000
9517848,Application Review,2020-02-04 09:16:26.667000,2020-02-04 09:16:26.667000,1282707,false,2021-03-09 14:08:03.727000
9630790,Remote Assessment,2020-02-19 13:59:09.463000,2020-03-11 13:24:26.392000,1296925,false,2021-03-09 14:08:04.782000
11351946,Application Review,2020-12-02 11:08:15.369000,2020-12-02 11:08:15.369000,1518881,false,2021-03-09 14:08:06.735000
9788389,Reference Check,2020-03-12 16:09:52.824000,2020-03-12 16:11:32.300000,1318088,false,2021-03-09 14:08:05.708000
11687476,Final Interview,2021-01-21 13:40:07.854000,2021-01-21 13:40:07.854000,1562421,false,2021-03-09 14:08:07.403000
9593894,Offer,2020-02-13 09:10:08.183000,2020-02-13 09:10:08.183000,1292092,false,2021-03-09 14:08:04.781000
13750481,Case Study,2021-05-31 11:03:46.323000,2021-05-31 11:03:46.323000,1841442,false,2021-05-31 12:55:46.841000
10943975,Offer,2020-10-22 12:16:42.621000,2020-10-22 12:16:42.621000,1462356,false,2021-03-09 14:08:05.711000
13638527,Application Review,2021-05-18 09:47:03.901000,2021-05-18 09:47:03.901000,1827117,false,2021-05-18 12:28:22.219000
9528991,Final Interview,2020-02-05 13:46:08.209000,2020-02-28 16:09:31.534000,1284231,false,2021-03-09 14:08:03.731000
11687478,Offer,2021-01-21 13:40:07.886000,2021-01-21 13:40:07.886000,1562421,false,2021-03-09 14:08:07.403000
13630949,Final Interview,2021-05-17 18:06:21.514000,2021-05-17 18:06:21.514000,1826140,false,2021-05-17 18:29:34.455000
10605233,Application Review,2020-09-03 07:22:13.872000,2020-09-03 07:22:13.872000,1419928,false,2021-03-09 14:08:05.709000
9659652,Reference Check,2020-02-24 12:01:04.475000,2020-03-09 14:11:09.560000,1300713,false,2021-03-09 14:08:04.783000
13631039,Reference Check,2021-05-17 18:10:12.315000,2021-05-17 18:13:24.142000,1826150,false,2021-05-17 18:29:34.456000
9585632,Offer,2020-02-12 15:06:31.085000,2020-02-12 15:06:31.085000,1290973,false,2021-03-09 14:08:04.781000
11687577,StrengthFinders,2021-01-21 13:49:36.857000,2021-01-21 13:49:36.857000,1562436,false,2021-03-09 14:08:07.403000
13650789,Offer,2021-05-19 09:00:52.590000,2021-05-19 09:00:52.590000,1828701,false,2021-05-19 12:28:37.253000
11687471,Application Review,2021-01-21 13:40:07.778000,2021-01-21 13:40:07.778000,1562421,false,2021-03-09 14:08:07.402000
12936892,Competency Based Interview,2021-02-25 15:56:28.473000,2021-02-25 16:00:15.524000,1733614,false,2021-03-09 14:08:07.788000
9671394,Technical Interview,2020-02-25 17:39:46.605000,2020-02-25 17:39:46.605000,1302351,false,2021-03-09 14:08:04.783000
9778236,StrengthFinder Assessment,2020-03-11 13:35:46.849000,2020-03-11 13:39:03.706000,1296925,false,2021-03-09 14:08:04.782000
10943971,Face to Face,2020-10-22 12:16:42.544000,2020-10-22 12:16:42.544000,1462356,false,2021-03-09 14:08:05.710000
13429679,Application Review,2021-04-23 13:47:59.479000,2021-04-23 13:47:59.479000,1799919,false,2021-04-23 18:27:45.799000
9411003,Final Interview,2020-01-21 08:04:28.914000,2020-03-20 10:21:08.470000,1268899,false,2021-03-09 14:08:02.974000
9593969,Offer,2020-02-13 09:19:55.258000,2020-02-13 09:19:55.258000,1292103,false,2021-03-09 14:08:04.782000
9779572,Final Interview,2020-03-11 16:08:07.481000,2020-03-11 16:08:13.054000,1316956,false,2021-03-09 14:08:05.708000
11653741,Offer,2021-01-16 10:56:19.350000,2021-01-16 10:59:37.352000,1557936,false,2021-03-09 14:08:06.741000
12023188,Phone Interview,2021-02-04 14:13:38.969000,2021-02-04 14:13:47.688000,1609600,false,2021-03-09 14:08:07.404000
13691639,Application Review,2021-05-24 07:10:14.953000,2021-05-24 07:10:14.953000,1833559,false,2021-05-24 12:56:38.898000
9671392,Application Review,2020-02-25 17:39:46.562000,2020-02-25 17:39:46.562000,1302351,false,2021-03-09 14:08:04.783000
9788384,Application Review,2020-03-12 16:09:52.725000,2020-03-12 16:09:52.725000,1318088,false,2021-03-09 14:08:05.708000
11352442,Final Interview,2020-12-02 11:43:20.532000,2020-12-02 11:43:20.532000,1518945,false,2021-03-09 14:08:06.737000
12845043,Final Interview,2021-02-17 17:03:24.021000,2021-02-17 17:03:24.021000,1721356,false,2021-03-09 14:08:07.407000
11594548,Preliminary Phone Screen,2021-01-11 09:49:13.679000,2021-01-11 09:49:19.170000,1497118,false,2021-03-09 14:08:06.735000
13233415,Remote Assessment,2021-03-31 07:26:20.205000,2021-03-31 07:34:26.335000,1773303,false,2021-03-31 08:30:37.847000
9411066,Remote Assessment,2020-01-21 08:33:59.217000,2020-01-21 08:33:59.217000,1268908,false,2021-03-09 14:08:02.974000
9537193,Technical Interview,2020-02-06 09:58:42.818000,2020-02-06 09:58:42.818000,1285372,false,2021-03-09 14:08:03.734000
9971458,Preliminary Screening,2020-04-28 09:55:33.744000,2020-04-28 09:57:00.177000,1338915,false,2021-03-09 14:08:05.709000
11687473,Meet and greet,2021-01-21 13:40:07.814000,2021-01-21 13:40:07.814000,1562421,false,2021-03-09 14:08:07.403000
9558054,Reference Check,2020-02-10 14:21:40.153000,2020-02-10 14:27:52.431000,1288268,false,2021-03-09 14:08:04.780000
9696410,Final Interview,2020-02-28 15:53:53.496000,2020-02-28 15:54:56.978000,1305706,false,2021-03-09 14:08:05.707000
13134634,Technical Interview/Case Study,2021-03-19 11:53:54.720000,2021-03-19 11:53:54.720000,1760355,false,2021-03-19 12:31:24.790000
13604215,StrengthFinders,2021-05-13 14:38:43.123000,2021-05-13 14:38:43.123000,1822856,false,2021-05-13 18:28:40.652000
9593964,Face to Face,2020-02-13 09:19:55.149000,2020-02-13 09:19:55.149000,1292103,false,2021-03-09 14:08:04.782000
11653736,Meet and greet,2021-01-16 10:56:19.267000,2021-02-05 11:21:46.277000,1557936,false,2021-03-09 14:08:06.741000
13406907,Case Study,2021-04-21 16:47:25.727000,2021-04-21 16:47:25.727000,1796906,false,2021-04-21 18:28:47.553000
13650333,Reference Check,2021-05-19 07:25:17.242000,2021-05-19 07:27:51.978000,1828636,false,2021-05-19 12:28:37.252000
9536871,Case Study,2020-02-06 08:53:59.219000,2020-02-06 08:53:59.219000,1285324,false,2021-03-09 14:08:03.733000
11546388,Reference Check,2021-01-05 07:32:32.941000,2021-02-11 04:58:33.915000,1543419,false,2021-03-09 14:08:06.738000
12484389,Technical Interview/Case Study,2021-02-12 13:51:18.793000,2021-02-12 13:51:18.793000,1671974,false,2021-03-09 14:08:07.406000
13750482,Final Interview,2021-05-31 11:03:46.337000,2021-05-31 11:03:46.337000,1841442,false,2021-05-31 12:55:46.841000
11836057,Application Review,2021-01-30 09:12:35.518000,2021-01-30 09:12:35.518000,1583059,false,2021-03-09 14:08:07.403000
9517938,Case Study,2020-02-04 09:38:27.297000,2020-02-04 09:38:27.297000,1282719,false,2021-03-09 14:08:03.728000
9779571,StrengthFinder Assessment,2020-03-11 16:08:07.405000,2020-03-11 16:08:11.631000,1316956,false,2021-03-09 14:08:05.708000
13537990,Reference Check,2021-05-06 06:05:13.812000,2021-05-17 13:35:35.329000,1814262,false,2021-05-17 18:29:34.454000
13734171,Technical Interview/Case Study,2021-05-27 18:15:21.142000,2021-05-27 18:15:21.142000,1839260,false,2021-05-27 18:55:39.374000
12981835,Application Review,2021-03-03 09:07:01.027000,2021-03-03 09:07:01.027000,1739664,false,2021-03-09 14:08:07.789000
9671395,Remote Assessment,2020-02-25 17:39:46.618000,2020-02-25 17:39:46.618000,1302351,false,2021-03-09 14:08:04.783000
13367395,Final Interview,2021-04-16 12:05:45.484000,2021-05-14 13:47:46.657000,1791578,false,2021-05-14 18:27:56.804000
9528440,Preliminary Screening,2020-02-05 11:08:53.710000,2020-02-05 11:08:53.710000,1284156,false,2021-03-09 14:08:03.730000
9585629,Remote Assessment,2020-02-12 15:06:31.015000,2020-02-12 15:06:31.015000,1290973,false,2021-03-09 14:08:04.781000
11202780,Meet and greet,2020-11-26 12:15:52.433000,2021-01-06 08:44:20.190000,1497118,false,2021-03-09 14:08:06.734000
13691640,Preliminary Phone Screen,2021-05-24 07:10:14.968000,2021-05-24 07:10:14.968000,1833559,false,2021-05-24 12:56:39.089000
9411002,Remote Assessment,2020-01-21 08:04:28.881000,2020-01-21 08:04:28.881000,1268899,false,2021-03-09 14:08:02.974000
9738146,Shortlisting,2020-03-05 08:56:33.525000,2020-03-05 08:56:43.972000,1299254,false,2021-03-09 14:08:04.783000
13023767,Face to Face,2021-03-08 13:59:58.324000,2021-03-18 09:54:35.697000,1744688,false,2021-03-18 12:29:32.405000
13169768,Application Review,2021-03-24 10:07:56.629000,2021-03-24 10:07:56.629000,1764998,false,2021-03-24 12:32:36.432000
13198608,Final Interview,2021-03-26 16:30:51.511000,2021-03-26 16:30:51.511000,1768716,false,2021-03-26 18:31:37.522000
11581598,Phone Interview 2,2021-01-08 14:43:16.232000,2021-01-08 14:43:20.501000,1543419,false,2021-03-09 14:08:06.738000
12023190,Final Interview,2021-02-04 14:13:39.013000,2021-02-04 14:14:20.078000,1609600,false,2021-03-09 14:08:07.404000
13575951,Offer,2021-05-11 12:26:38.370000,2021-05-11 12:27:09.949000,1819410,false,2021-05-11 18:28:06.258000
9537191,Application Review,2020-02-06 09:58:42.753000,2020-02-06 09:58:42.753000,1285372,false,2021-03-09 14:08:03.734000
13631205,Application Review,2021-05-17 18:25:22.359000,2021-05-17 18:25:22.359000,1826174,false,2021-05-18 00:27:32.817000
13198609,Reference Check,2021-03-26 16:30:51.529000,2021-03-26 16:30:51.529000,1768716,false,2021-03-26 18:31:37.522000
9455729,Application Review,2020-01-27 11:20:46.620000,2020-01-27 11:20:46.620000,1274504,false,2021-03-09 14:08:02.975000
10605242,Technical Interview/Case Study,2020-09-03 07:25:51.128000,2020-09-03 07:25:56.100000,1419928,false,2021-03-09 14:08:05.710000
11141084,Reference Check,2020-11-23 16:01:12.058000,2021-02-04 14:50:41.568000,1487978,false,2021-03-09 14:08:05.711000
11352441,StrengthFinders,2020-12-02 11:43:20.510000,2020-12-02 11:43:20.510000,1518945,false,2021-03-09 14:08:06.737000
13367393,Application Review,2021-04-16 12:05:45.422000,2021-04-16 12:05:45.422000,1791578,false,2021-04-16 12:28:00.389000
11546384,Preliminary Phone Screen,2021-01-05 07:32:32.878000,2021-01-05 07:32:32.878000,1543419,false,2021-03-09 14:08:06.738000
11352364,Preliminary Phone Screen,2020-12-02 11:32:18.528000,2020-12-02 11:32:18.528000,1518935,false,2021-03-09 14:08:06.736000
12936979,Application Review,2021-02-25 16:08:35.807000,2021-02-25 16:08:35.807000,1733629,false,2021-03-09 14:08:07.788000
13098316,Shortlist,2021-03-16 11:54:22.149000,2021-03-16 11:54:22.149000,1755387,false,2021-03-16 12:32:44.566000
11111894,Application Review,2020-11-18 08:43:07.967000,2020-11-18 08:43:07.967000,1484071,false,2021-03-09 14:08:05.711000
11899282,culture interview,2021-02-01 16:22:24.166000,2021-02-04 13:44:01.642000,1583059,false,2021-03-09 14:08:07.404000
9779481,Application Review,2020-03-11 16:01:37.485000,2020-03-11 16:01:37.485000,1316956,false,2021-03-09 14:08:05.707000
11621392,StrengthFinder Assessment,2021-01-13 12:23:30.478000,2021-01-21 10:09:29.088000,1553559,false,2021-03-09 14:08:06.738000
13406904,Application Review,2021-04-21 16:47:25.616000,2021-04-21 16:47:25.616000,1796906,false,2021-04-21 18:28:47.370000
13638530,Technical Interview/Case Study,2021-05-18 09:47:03.998000,2021-05-18 09:47:03.998000,1827117,false,2021-05-18 12:28:22.404000
9411000,Preliminary Phone Screen,2020-01-21 08:04:28.820000,2020-01-21 08:08:52.830000,1268899,false,2021-03-09 14:08:02.974000
12936981,Technical Interview/Case Study,2021-02-25 16:08:35.837000,2021-02-25 16:09:01.215000,1733629,false,2021-03-09 14:08:07.789000
9713376,Application Review,2020-03-03 11:05:14.240000,2020-03-03 11:05:14.240000,1308063,false,2021-03-09 14:08:05.707000
11202778,Application Review,2020-11-26 12:15:52.392000,2020-11-26 12:15:52.392000,1497118,false,2021-03-09 14:08:06.734000
13550111,Remote Assessment,2021-05-07 08:02:39.131000,2021-05-07 08:03:21.949000,1815883,false,2021-05-07 12:28:27.560000
13691645,Offer,2021-05-24 07:10:15.034000,2021-05-24 07:10:47.850000,1833559,false,2021-05-24 12:56:39.090000
9528599,Final Interview,2020-02-05 12:18:42.797000,2020-03-03 14:18:32.320000,1284176,false,2021-03-09 14:08:03.731000
9676853,Offer,2020-02-26 08:36:38.877000,2020-02-27 13:17:20.573000,1303055,false,2021-03-09 14:08:04.784000
13537985,Preliminary Phone Screen,2021-05-06 06:05:13.712000,2021-05-13 06:43:21.307000,1814262,false,2021-05-13 12:28:34.986000
9404606,Shortlist,2020-01-19 12:40:07.749000,2020-01-19 12:40:07.749000,1268057,false,2021-03-09 14:08:02.972000
13539560,StrengthFinders,2021-05-06 12:22:27.164000,2021-05-06 12:23:00.134000,1814471,false,2021-05-06 18:28:09.324000
13650785,Technical Interview/Case Study,2021-05-19 09:00:52.485000,2021-05-19 09:00:52.485000,1828701,false,2021-05-19 12:28:37.252000
9788318,Application Review,2020-03-12 16:02:01.107000,2020-03-12 16:02:01.107000,1318079,false,2021-03-09 14:08:05.708000
13650786,Final Interview,2021-05-19 09:00:52.508000,2021-05-19 09:00:52.508000,1828701,false,2021-05-19 12:28:37.252000
9585630,Final Interview,2020-02-12 15:06:31.044000,2020-02-12 15:06:31.044000,1290973,false,2021-03-09 14:08:04.781000
11352370,Offer,2020-12-02 11:32:18.611000,2020-12-02 11:32:18.611000,1518935,false,2021-03-09 14:08:06.736000
13233414,Meet and Greet,2021-03-31 07:26:20.183000,2021-03-31 07:32:10.493000,1773303,false,2021-03-31 08:30:37.847000
13631035,Preliminary Phone Screen,2021-05-17 18:10:12.148000,2021-05-17 18:10:12.148000,1826150,false,2021-05-17 18:29:34.456000
9557949,Remote Assessment,2020-02-10 14:08:41.882000,2020-03-11 13:20:20.866000,1288245,false,2021-03-09 14:08:04.780000
12936889,Typeform Screening,2021-02-25 15:56:28.403000,2021-02-25 15:56:28.403000,1733614,false,2021-03-09 14:08:07.788000
9411062,Application Review,2020-01-21 08:33:59.109000,2020-01-21 08:33:59.109000,1268908,false,2021-03-09 14:08:02.974000
9536612,Final Interview,2020-02-06 07:40:54.242000,2020-02-06 07:40:54.242000,1285296,false,2021-03-09 14:08:03.732000
13375829,Final Interview,2021-04-17 08:10:51.425000,2021-04-17 08:10:51.425000,1792726,false,2021-04-17 12:28:07.819000
9411005,Reference Check,2020-01-21 08:04:29.034000,2020-01-21 08:10:18.914000,1268899,false,2021-03-09 14:08:02.974000
9536610,Face to Face,2020-02-06 07:40:54.214000,2020-02-06 07:40:54.214000,1285296,false,2021-03-09 14:08:03.732000
9614398,Face to Face,2020-02-17 11:17:09.698000,2020-02-17 11:17:18.883000,1171737,false,2021-03-09 14:08:01.464000
13198603,Meet and greet,2021-03-26 16:30:51.428000,2021-03-26 16:30:51.428000,1768716,false,2021-03-26 18:31:37.520000
13650788,Reference Check,2021-05-19 09:00:52.576000,2021-05-19 09:00:52.576000,1828701,false,2021-05-19 12:28:37.253000
9517850,Face to Face,2020-02-04 09:16:26.709000,2020-02-04 09:20:07.812000,1282707,false,2021-03-09 14:08:03.728000
9536868,Application Review,2020-02-06 08:53:59.164000,2020-02-06 08:53:59.164000,1285324,false,2021-03-09 14:08:03.732000
9593891,Final Interview,2020-02-13 09:10:08.124000,2020-02-13 09:10:08.124000,1292092,false,2021-03-09 14:08:04.781000
9455735,Reference Check,2020-01-27 11:20:46.789000,2020-01-27 11:20:46.789000,1274504,false,2021-03-09 14:08:02.976000
12484385,Application Review,2021-02-12 13:51:18.712000,2021-02-12 13:51:18.712000,1671974,false,2021-03-09 14:08:07.405000
13429682,Final Interview,2021-04-23 13:47:59.544000,2021-04-23 13:54:42.868000,1799919,false,2021-04-23 18:27:46.001000
13734174,StrengthFinders,2021-05-27 18:15:21.196000,2021-05-27 18:15:21.196000,1839260,false,2021-05-27 18:55:39.374000
9457008,Offer,2020-01-27 15:22:21.879000,2020-01-27 15:26:10.718000,1274680,false,2021-03-09 14:08:02.976000
9779485,Final Interview,2020-03-11 16:01:37.593000,2020-03-11 16:06:33.333000,1316956,false,2021-03-09 14:08:05.707000
9971461,Final Interview,2020-04-28 09:55:33.811000,2020-04-28 09:57:07.869000,1338915,false,2021-03-09 14:08:05.709000
11687472,typeform,2021-01-21 13:40:07.797000,2021-01-21 13:40:07.797000,1562421,false,2021-03-09 14:08:07.403000
12915046,Application Review,2021-02-23 17:50:06.584000,2021-02-23 17:50:06.584000,1730731,false,2021-03-09 14:08:07.787000
13780873,Reference Check,2021-06-03 14:36:36.903000,2021-06-03 14:36:36.903000,1845510,false,2021-06-03 18:55:10.124000
9558052,StrengthFinders,2020-02-10 14:21:40.094000,2020-02-10 14:27:52.414000,1288268,false,2021-03-09 14:08:04.780000
9671398,Offer,2020-02-25 17:39:46.693000,2020-02-25 17:39:46.693000,1302351,false,2021-03-09 14:08:04.783000
9779483,Technical Interview,2020-03-11 16:01:37.544000,2020-03-11 16:06:35.956000,1316956,false,2021-03-09 14:08:05.707000
9404594,Application Review,2020-01-19 12:07:24.083000,2020-01-19 12:07:24.083000,1268057,false,2021-03-09 14:08:02.972000
12023186,Application Review,2021-02-04 14:13:38.923000,2021-02-04 14:13:38.923000,1609600,false,2021-03-09 14:08:07.404000
13575947,Technical Interview/Case Study,2021-05-11 12:26:38.240000,2021-05-11 12:27:09.922000,1819410,false,2021-05-11 18:28:06.257000
9537192,Preliminary Screening,2020-02-06 09:58:42.784000,2020-02-06 09:58:42.784000,1285372,false,2021-03-09 14:08:03.734000
11141083,Final Interview,2020-11-23 16:01:12.037000,2021-02-04 14:50:41.564000,1487978,false,2021-03-09 14:08:05.711000
12845044,Reference Check,2021-02-17 17:03:24.093000,2021-02-17 17:03:24.093000,1721356,false,2021-03-09 14:08:07.407000
9659645,Application Review,2020-02-24 12:01:04.301000,2020-02-24 12:01:04.301000,1300713,false,2021-03-09 14:08:04.783000
11111898,Final Interview,2020-11-18 08:43:08.029000,2020-11-18 08:43:08.029000,1484071,false,2021-03-09 14:08:05.711000
11141081,Phone Interview,2020-11-23 16:01:12.018000,2020-11-23 16:06:32.432000,1487978,false,2021-03-09 14:08:05.711000
11202783,Final Interview,2020-11-26 12:15:52.487000,2021-01-12 18:32:09.872000,1497118,false,2021-03-09 14:08:06.734000
9805546,Remote Assessment,2020-03-17 11:41:19.108000,2020-03-17 11:41:24.051000,1288245,false,2021-03-09 14:08:04.780000
12914788,Preliminary Screening,2021-02-23 17:36:48.429000,2021-02-23 17:36:48.429000,1730696,false,2021-03-09 14:08:07.408000
13198610,Offer,2021-03-26 16:30:51.543000,2021-03-26 16:30:51.543000,1768716,false,2021-03-26 18:31:37.522000
9814832,The WHO interview,2020-03-18 19:38:02.873000,2020-03-18 19:38:02.873000,1272962,false,2021-03-09 14:08:02.975000
11621391,Preliminary Screening,2021-01-13 12:23:30.447000,2021-01-13 12:23:30.447000,1553559,false,2021-03-09 14:08:06.738000
9557872,Application Review,2020-02-10 13:55:58.002000,2020-02-10 13:55:58.002000,1288245,false,2021-03-09 14:08:03.734000
11687574,Case Study,2021-01-21 13:49:36.817000,2021-01-21 13:49:36.817000,1562436,false,2021-03-09 14:08:07.403000
11653718,Technical Interview/Case Study,2021-01-16 10:42:14.921000,2021-01-16 10:42:14.921000,1557934,false,2021-03-09 14:08:06.740000
9445230,Case Study,2020-01-24 12:42:15.559000,2020-01-24 13:29:44.977000,1268061,false,2021-03-09 14:08:02.973000
9557873,Preliminary Screening,2020-02-10 13:55:58.026000,2020-02-10 13:55:58.026000,1288245,false,2021-03-09 14:08:03.735000
9659648,Face to Face,2020-02-24 12:01:04.376000,2020-03-09 14:11:04.829000,1300713,false,2021-03-09 14:08:04.783000
9686043,Preliminary Phone Screen,2020-02-27 10:15:52.241000,2020-02-27 10:15:52.241000,1299254,false,2021-03-09 14:08:04.783000
12872533,Phone Interview 2,2021-02-18 11:59:46.398000,2021-02-18 12:05:38.846000,1725067,false,2021-03-09 14:08:07.407000
13198602,Application Review,2021-03-26 16:30:51.407000,2021-03-26 16:30:51.407000,1768716,false,2021-03-26 18:31:37.519000
9528597,Technical Interview,2020-02-05 12:18:42.748000,2020-03-03 14:18:31.385000,1284176,false,2021-03-09 14:08:03.731000
9788385,Preliminary Screening,2020-03-12 16:09:52.747000,2020-03-12 16:09:52.747000,1318088,false,2021-03-09 14:08:05.708000
13734170,Preliminary Phone Screen,2021-05-27 18:15:21.122000,2021-05-27 18:15:21.122000,1839260,false,2021-05-27 18:55:39.373000
9713384,Offer,2020-03-03 11:05:14.374000,2020-03-03 11:05:14.374000,1308063,false,2021-03-09 14:08:05.707000
11667785,Reference Check,2021-01-19 19:10:29.745000,2021-01-19 19:10:41.433000,1559791,false,2021-03-09 14:08:06.741000
12914794,Offer,2021-02-23 17:36:48.722000,2021-04-12 10:25:28.722000,1730696,false,2021-04-12 12:29:08.931000
9558051,Case Study,2020-02-10 14:21:40.079000,2020-02-10 14:27:21.500000,1288268,false,2021-03-09 14:08:04.780000
9779482,Preliminary Screening,2020-03-11 16:01:37.513000,2020-03-11 16:01:37.513000,1316956,false,2021-03-09 14:08:05.707000
12936894,Reference Check,2021-02-25 15:56:28.547000,2021-02-25 16:00:07.216000,1733614,false,2021-03-09 14:08:07.788000
11623159,Application Review,2021-01-13 16:12:09.866000,2021-01-13 16:12:09.866000,1553791,false,2021-03-09 14:08:06.739000
9971460,Remote Assessment,2020-04-28 09:55:33.787000,2020-04-28 09:57:05.513000,1338915,false,2021-03-09 14:08:05.709000
11352363,Application Review,2020-12-02 11:32:18.510000,2020-12-02 11:32:18.510000,1518935,false,2021-03-09 14:08:06.735000
12845887,Offer,2021-02-17 17:07:18.284000,2021-02-17 17:07:18.284000,1721470,false,2021-03-09 14:08:07.407000
13604214,Technical Interview/Case Study,2021-05-13 14:38:43.109000,2021-05-13 14:38:43.109000,1822856,false,2021-05-13 18:28:40.652000
9519145,Preliminary Screening,2020-02-04 14:19:06.306000,2020-02-04 14:19:17.463000,786473,false,2021-03-09 14:07:55.975000
